T100 Wavelength,Desired T100 Output Power,T100 Output Power,Power Meter Wavelength,Power Meter Reading
1395,-4.9,-4.93,1395,-85.1695,
1395,-4.8,-4.82,1395,-84.9639,
1395,-4.7,-4.69,1395,-85.2514,
1395,-4.6,-4.59,1395,-85.1015,
1395,-4.5,-4.49,1395,-84.9892,
1395,-4.4,-4.41,1395,-84.9982,
1395,-4.3,-4.32,1395,-85.0102,
1395,-4.2,-4.19,1395,-84.7519,
1395,-4.1,-4.11,1395,-84.9224,
1395,-4,-3.99,1395,-84.7775,
1395,-3.9,-3.91,1395,-85.0043,
1395,-3.8,-3.79,1395,-84.896,
1395,-3.7,-3.73,1395,-84.8061,
1395,-3.6,-3.62,1395,-85.5593,
1395,-3.5,-3.5,1395,-84.9953,
1395,-3.4,-3.39,1395,-84.9922,
1395,-3.3,-3.3,1395,-85.1883,
1395,-3.2,-3.19,1395,-85.561,
1395,-3.1,-3.1,1395,-85.3511,
1395,-3,-3,1395,-85.2817,
1395,-2.9,-2.9,1395,-85.5952,
1395,-2.8,-2.82,1395,-85.3284,
1395,-2.7,-2.68,1395,-85.103,
1395,-2.6,-2.59,1395,-85.2245,
1395,-2.5,-2.49,1395,-85.6577,
1395,-2.4,-2.4,1395,-84.8785,
1395,-2.3,-2.3,1395,-85.6891,
1395,-2.2,-2.22,1395,-85.387,
1395,-2.1,-2.12,1395,-85.2994,
1395,-2,-2.01,1395,-85.0953,
1395,-1.9,-1.91,1395,-84.7918,
1395,-1.8,-1.81,1395,-84.8975,
1395,-1.7,-1.69,1395,-85.6402,
1395,-1.6,-1.6,1395,-84.9684,
1395,-1.5,-1.51,1395,-85.2466,
1395,-1.4,-1.4,1395,-84.809,
1395,-1.3,-1.31,1395,-85.527,
1395,-1.2,-1.2,1395,-84.8047,
1395,-1.1,-1.1,1395,-84.9594,
1395,-1,-0.99,1395,-85.1214,
1395,-0.9,-0.89,1395,-85.3543,
1395,-0.8,-0.8,1395,-85.0953,
1395,-0.7,-0.7,1395,-85.4249,
1395,-0.6,-0.6,1395,-84.6567,
1395,-0.5,-0.5,1395,-84.6886,
1395,-0.4,-0.4,1395,-85.1773,
1395,-0.3,-0.3,1395,-85.2848,
1395,-0.2,-0.2,1395,-84.7308,
1395,-0.1,-0.09,1395,-84.8422,
1395,-8.13238e-15,-0.09,1395,-85.1867,
1395,0.1,0.1,1395,-85.0693,
1395,0.2,0.2,1395,-85.2817,
1395,0.3,0.31,1395,-84.9078,
1395,0.4,0.4,1395,-84.9416,
1395,0.5,0.5,1395,-85.3936,
1395,0.6,0.6,1395,-85.1992,
1395,0.7,0.71,1395,-85.3316,
1395,0.8,0.8,1395,-84.7111,
1395,0.9,0.91,1395,-85.4067,
1395,1,1.01,1395,-85.1477,
1395,1.1,1.11,1395,-84.8349,
1395,1.2,1.2,1395,-85.1601,
1395,1.3,1.3,1395,-85.3219,
1395,1.4,1.4,1395,-84.7195,
1395,1.5,1.51,1395,-85.9054,
1395,1.6,1.61,1395,-85.3821,
1395,1.7,1.71,1395,-85.2673,
1395,1.8,1.8,1395,-85.2593,
1395,1.9,1.91,1395,-85.6629,
1395,2,2,1395,-85.4647,
1395,2.1,2.1,1395,-85.5303,
1395,2.2,2.2,1395,-85.1508,
1395,2.3,2.31,1395,-85.3219,
1395,2.4,2.4,1395,-85.4881,
1395,2.5,2.5,1395,-85.3936,
1395,2.6,2.6,1395,-85.3657,
1395,2.7,2.7,1395,-85.0953,
1395,2.8,2.8,1395,-84.9579,
1395,2.9,2.9,1395,-85.3462,
1395,3,3.01,1395,-85.5781,
1395,3.1,3.1,1395,-84.9922,
1395,3.2,3.2,1395,-84.893,
1395,3.3,3.31,1395,-85.2833,
1395,3.4,3.4,1395,-85.2578,
1395,3.5,3.5,1395,-85.0846,
1395,3.6,3.6,1395,-85.7833,
1395,3.7,3.7,1395,-85.5832,
1395,3.8,3.8,1395,-85.5338,
1395,3.9,3.9,1395,-84.9461,
1395,4,4.01,1395,-85.1679,
1395,4.1,4.1,1395,-85.0465,
1395,4.2,4.2,1395,-85.4116,
1395,4.3,4.3,1395,-85.7209,
1395,4.4,4.4,1395,-85.106,
1395,4.5,4.5,1395,-85.6039,
1395,4.6,4.6,1395,-85.4414,
1395,4.7,4.7,1395,-85.3673,
1395,4.8,4.8,1395,-85.0072,
1395,4.9,4.9,1395,-85.1399,
1395,5,5,1395,-85.1384,
1395,5.1,5.1,1395,-85.5832,
1395,5.2,5.2,1395,-85.6022,
1395,5.3,5.3,1395,-84.8726,
1395,5.4,5.4,1395,-84.8262,
1395,5.5,5.5,1395,-85.0876,
1395,5.6,5.6,1395,-84.861,
1395,5.7,5.7,1395,-85.1679,
1395,5.8,5.8,1395,-85.7422,
1395,5.9,5.9,1395,-85.4881,
1395,6,6,1395,-85.4899,
1395,6.1,6.1,1395,-85.7582,
1395,6.2,6.2,1395,-85.6699,
1395,6.3,6.3,1395,-85.9202,
1395,6.4,6.4,1395,-85.4315,
1395,6.5,6.5,1395,-86.1643,
1395,6.6,6.6,1395,-85.338,
1395,6.7,6.7,1395,-86.0673,
1395,6.8,6.8,1395,-84.7975,
1395,6.9,6.9,1395,-85.6804,
1395,7,7,1395,-85.1353,
1400,-6.9,-6.88,1400,-85.5286,
1400,-6.8,-6.82,1400,-85.2095,
1400,-6.7,-6.73,1400,-85.3728,
1400,-6.6,-6.6,1400,-84.9936,
1400,-6.5,-6.53,1400,-85.8026,
1400,-6.4,-6.4,1400,-85.5186,
1400,-6.3,-6.32,1400,-85.4452,
1400,-6.2,-6.25,1400,-85.3032,
1400,-6.1,-6.1,1400,-85.4039,
1400,-6,-5.99,1400,-84.9757,
1400,-5.9,-5.91,1400,-85.0025,
1400,-5.8,-5.8,1400,-84.7693,
1400,-5.7,-5.73,1400,-85.3874,
1400,-5.6,-5.63,1400,-85.1892,
1400,-5.5,-5.5,1400,-84.649,
1400,-5.4,-5.4,1400,-85.0553,
1400,-5.3,-5.28,1400,-85.7508,
1400,-5.2,-5.22,1400,-85.2585,
1400,-5.1,-5.12,1400,-85.3387,
1400,-5,-5.03,1400,-85.1271,
1400,-4.9,-4.93,1400,-85.2904,
1400,-4.8,-4.82,1400,-84.943,
1400,-4.7,-4.69,1400,-85.2459,
1400,-4.6,-4.59,1400,-84.5548,
1400,-4.5,-4.51,1400,-84.4626,
1400,-4.4,-4.41,1400,-85.2049,
1400,-4.3,-4.32,1400,-85.0827,
1400,-4.2,-4.2,1400,-85.2839,
1400,-4.1,-4.12,1400,-85.0341,
1400,-4,-3.99,1400,-85.1286,
1400,-3.9,-3.91,1400,-85.6557,
1400,-3.8,-3.79,1400,-85.2712,
1400,-3.7,-3.72,1400,-85.4817,
1400,-3.6,-3.62,1400,-85.0131,
1400,-3.5,-3.51,1400,-85.2284,
1400,-3.4,-3.4,1400,-85.337,
1400,-3.3,-3.29,1400,-85.3419,
1400,-3.2,-3.19,1400,-84.8207,
1400,-3.1,-3.09,1400,-85.2951,
1400,-3,-3,1400,-85.4834,
1400,-2.9,-2.9,1400,-86.1433,
1400,-2.8,-2.82,1400,-85.475,
1400,-2.7,-2.69,1400,-85.621,
1400,-2.6,-2.61,1400,-85.512,
1400,-2.5,-2.48,1400,-85.5798,
1400,-2.4,-2.4,1400,-85.4302,
1400,-2.3,-2.29,1400,-85.3,
1400,-2.2,-2.21,1400,-85.0568,
1400,-2.1,-2.11,1400,-85.0796,
1400,-2,-2.01,1400,-85.5221,
1400,-1.9,-1.91,1400,-85.0902,
1400,-1.8,-1.81,1400,-85.6384,
1400,-1.7,-1.69,1400,-85.3532,
1400,-1.6,-1.59,1400,-85.9101,
1400,-1.5,-1.51,1400,-85.4302,
1400,-1.4,-1.4,1400,-84.8612,
1400,-1.3,-1.31,1400,-85.3193,
1400,-1.2,-1.2,1400,-84.6641,
1400,-1.1,-1.1,1400,-85.1333,
1400,-1,-0.99,1400,-85.2221,
1400,-0.9,-0.9,1400,-84.7693,
1400,-0.8,-0.8,1400,-85.6262,
1400,-0.7,-0.71,1400,-85.0492,
1400,-0.6,-0.6,1400,-85.4352,
1400,-0.5,-0.51,1400,-85.3419,
1400,-0.4,-0.41,1400,-84.6284,
1400,-0.3,-0.3,1400,-85.3581,
1400,-0.2,-0.2,1400,-85.2443,
1400,-0.1,-0.09,1400,-85.3728,
1400,-8.13238e-15,-0.1,1400,-85.6714,
1400,0.1,0.1,1400,-85.0644,
1400,0.2,0.2,1400,-85.9417,
1400,0.3,0.31,1400,-85.2665,
1400,0.4,0.4,1400,-85.158,
1400,0.5,0.5,1400,-85.1118,
1400,0.6,0.6,1400,-85.0674,
1400,0.7,0.71,1400,-85.1026,
1400,0.8,0.8,1400,-85.4434,
1400,0.9,0.9,1400,-85.2984,
1400,1,1.01,1400,-85.2379,
1400,1.1,1.11,1400,-84.8582,
1400,1.2,1.2,1400,-84.7255,
1400,1.3,1.3,1400,-85.2681,
1400,1.4,1.4,1400,-85.0296,
1400,1.5,1.51,1400,-85.5763,
1400,1.6,1.61,1400,-85.0689,
1400,1.7,1.7,1400,-85.0827,
1400,1.8,1.8,1400,-84.9283,
1400,1.9,1.9,1400,-85.0161,
1400,2,2,1400,-85.4801,
1400,2.1,2.11,1400,-85.0842,
1400,2.2,2.2,1400,-84.7594,
1400,2.3,2.3,1400,-85.6471,
1400,2.4,2.4,1400,-85.3744,
1400,2.5,2.5,1400,-85.1348,
1400,2.6,2.61,1400,-85.316,
1400,2.7,2.7,1400,-84.6365,
1400,2.8,2.8,1400,-85.2968,
1400,2.9,2.9,1400,-84.8438,
1400,3,3,1400,-84.9995,
1400,3.1,3.1,1400,-85.1364,
1400,3.2,3.2,1400,-85.0492,
1400,3.3,3.3,1400,-85.1456,
1400,3.4,3.4,1400,-85.0949,
1400,3.5,3.5,1400,-84.6711,
1400,3.6,3.6,1400,-85.1133,
1400,3.7,3.7,1400,-84.8931,
1400,3.8,3.8,1400,-85.2064,
1400,3.9,3.9,1400,-85.2888,
1400,4,4,1400,-85.3354,
1400,4.1,4.11,1400,-85.3744,
1400,4.2,4.2,1400,-85.3792,
1400,4.3,4.3,1400,-85.8461,
1400,4.4,4.4,1400,-85.1364,
1400,4.5,4.5,1400,-85.6907,
1400,4.6,4.6,1400,-84.7425,
1400,4.7,4.7,1400,-85.2554,
1400,4.8,4.8,1400,-85.1611,
1400,4.9,4.91,1400,-84.9966,
1400,5,5,1400,-85.1409,
1400,5.1,5.1,1400,-84.758,
1400,5.2,5.2,1400,-85.3891,
1400,5.3,5.3,1400,-85.0902,
1400,5.4,5.4,1400,-85.2761,
1400,5.5,5.51,1400,-85.0161,
1400,5.6,5.6,1400,-85.172,
1400,5.7,5.7,1400,-85.5782,
1400,5.8,5.8,1400,-85.1456,
1400,5.9,5.9,1400,-85.2951,
1400,6,6,1400,-85.363,
1400,6.1,6.1,1400,-85.1595,
1400,6.2,6.2,1400,-85.3081,
1400,6.3,6.31,1400,-85.3128,
1400,6.4,6.4,1400,-85.3112,
1400,6.5,6.5,1400,-84.9891,
1400,6.6,6.6,1400,-85.2126,
1400,6.7,6.7,1400,-84.7467,
1400,6.8,6.8,1400,-85.7277,
1400,6.9,6.9,1400,-85.5763,
1400,7,7,1400,-85.1845,
1405,-6.9,-6.88,1405,-85.7668,
1405,-6.8,-6.82,1405,-85.3711,
1405,-6.7,-6.73,1405,-85.3387,
1405,-6.6,-6.6,1405,-85.488,
1405,-6.5,-6.51,1405,-85.8661,
1405,-6.4,-6.39,1405,-85.4202,
1405,-6.3,-6.3,1405,-85.9286,
1405,-6.2,-6.25,1405,-85.4185,
1405,-6.1,-6.1,1405,-85.6686,
1405,-6,-5.99,1405,-85.2636,
1405,-5.9,-5.93,1405,-85.7317,
1405,-5.8,-5.79,1405,-85.3566,
1405,-5.7,-5.74,1405,-84.5816,
1405,-5.6,-5.61,1405,-85.3066,
1405,-5.5,-5.5,1405,-85.6168,
1405,-5.4,-5.4,1405,-85.0775,
1405,-5.3,-5.28,1405,-85.2652,
1405,-5.2,-5.24,1405,-85.4947,
1405,-5.1,-5.12,1405,-85.0427,
1405,-5,-5.02,1405,-85.3387,
1405,-4.9,-4.93,1405,-84.821,
1405,-4.8,-4.83,1405,-85.3907,
1405,-4.7,-4.68,1405,-84.7402,
1405,-4.6,-4.6,1405,-85.5065,
1405,-4.5,-4.51,1405,-85.1618,
1405,-4.4,-4.42,1405,-85.5198,
1405,-4.3,-4.32,1405,-84.8153,
1405,-4.2,-4.19,1405,-85.4764,
1405,-4.1,-4.11,1405,-85.3777,
1405,-4,-3.99,1405,-85.0759,
1405,-3.9,-3.91,1405,-85.0684,
1405,-3.8,-3.79,1405,-85.535,
1405,-3.7,-3.73,1405,-85.0366,
1405,-3.6,-3.61,1405,-85.8029,
1405,-3.5,-3.5,1405,-85.0292,
1405,-3.4,-3.4,1405,-85.5859,
1405,-3.3,-3.29,1405,-85.0292,
1405,-3.2,-3.2,1405,-84.9651,
1405,-3.1,-3.09,1405,-85.0897,
1405,-3,-3,1405,-85.4037,
1405,-2.9,-2.9,1405,-85.321,
1405,-2.8,-2.81,1405,-85.2843,
1405,-2.7,-2.69,1405,-85.3956,
1405,-2.6,-2.6,1405,-85.0867,
1405,-2.5,-2.49,1405,-84.8196,
1405,-2.4,-2.4,1405,-85.1034,
1405,-2.3,-2.3,1405,-85.4515,
1405,-2.2,-2.21,1405,-85.1944,
1405,-2.1,-2.11,1405,-85.2954,
1405,-2,-2,1405,-85.1295,
1405,-1.9,-1.91,1405,-85.5215,
1405,-1.8,-1.81,1405,-85.5131,
1405,-1.7,-1.7,1405,-85.3259,
1405,-1.6,-1.6,1405,-85.4664,
1405,-1.5,-1.51,1405,-85.6202,
1405,-1.4,-1.4,1405,-85.5114,
1405,-1.3,-1.31,1405,-85.6496,
1405,-1.2,-1.21,1405,-85.7779,
1405,-1.1,-1.09,1405,-85.3989,
1405,-1,-0.99,1405,-85.3841,
1405,-0.9,-0.9,1405,-85.321,
1405,-0.8,-0.8,1405,-85.535,
1405,-0.7,-0.71,1405,-85.2668,
1405,-0.6,-0.6,1405,-85.5283,
1405,-0.5,-0.51,1405,-85.229,
1405,-0.4,-0.4,1405,-85.3695,
1405,-0.3,-0.3,1405,-85.4135,
1405,-0.2,-0.2,1405,-85.7957,
1405,-0.1,-0.1,1405,-84.9711,
1405,-8.13238e-15,-0.09,1405,-84.921,
1405,0.1,0.1,1405,-85.0714,
1405,0.2,0.2,1405,-85.3436,
1405,0.3,0.31,1405,-84.9622,
1405,0.4,0.4,1405,-85.5418,
1405,0.5,0.5,1405,-84.5144,
1405,0.6,0.6,1405,-84.9696,
1405,0.7,0.71,1405,-85.2541,
1405,0.8,0.8,1405,-84.5626,
1405,0.9,0.91,1405,-84.5304,
1405,1,1.01,1405,-85.3403,
1405,1.1,1.1,1405,-85.0851,
1405,1.2,1.2,1405,-84.8025,
1405,1.3,1.3,1405,-85.1757,
1405,1.4,1.4,1405,-84.9696,
1405,1.5,1.51,1405,-85.0699,
1405,1.6,1.61,1405,-84.3585,
1405,1.7,1.71,1405,-85.2148,
1405,1.8,1.8,1405,-85.0127,
1405,1.9,1.91,1405,-84.5385,
1405,2,2.01,1405,-84.8526,
1405,2.1,2.11,1405,-84.7543,
1405,2.2,2.2,1405,-85.0653,
1405,2.3,2.31,1405,-84.9092,
1405,2.4,2.4,1405,-84.9151,
1405,2.5,2.5,1405,-84.9769,
1405,2.6,2.61,1405,-85.2132,
1405,2.7,2.7,1405,-85.1913,
1405,2.8,2.8,1405,-85.1187,
1405,2.9,2.9,1405,-85.5098,
1405,3,3,1405,-84.8932,
1405,3.1,3.1,1405,-84.7585,
1405,3.2,3.2,1405,-84.6803,
1405,3.3,3.3,1405,-84.974,
1405,3.4,3.4,1405,-84.5898,
1405,3.5,3.5,1405,-85.0867,
1405,3.6,3.6,1405,-85.148,
1405,3.7,3.7,1405,-84.899,
1405,3.8,3.8,1405,-84.8096,
1405,3.9,3.9,1405,-84.8469,
1405,4,4,1405,-84.6266,
1405,4.1,4.1,1405,-84.902,
1405,4.2,4.2,1405,-85.218,
1405,4.3,4.3,1405,-84.5883,
1405,4.4,4.4,1405,-85.0518,
1405,4.5,4.5,1405,-84.75,
1405,4.6,4.6,1405,-85.2321,
1405,4.7,4.7,1405,-85.0714,
1405,4.8,4.8,1405,-85.66,
1405,4.9,4.9,1405,-85.2668,
1405,5,5,1405,-85.2226,
1405,5.1,5.1,1405,-84.9665,
1405,5.2,5.2,1405,-85.2007,
1405,5.3,5.3,1405,-84.9577,
1405,5.4,5.41,1405,-85.2431,
1405,5.5,5.51,1405,-85.334,
1405,5.6,5.6,1405,-84.8599,
1405,5.7,5.7,1405,-84.9078,
1405,5.8,5.8,1405,-85.1049,
1405,5.9,5.9,1405,-85.3598,
1405,6,6,1405,-84.8772,
1405,6.1,6.1,1405,-85.2117,
1405,6.2,6.2,1405,-84.7783,
1405,6.3,6.3,1405,-85.2163,
1405,6.4,6.4,1405,-84.5546,
1405,6.5,6.5,1405,-85.8172,
1405,6.6,6.6,1405,-85.468,
1405,6.7,6.7,1405,-85.6547,
1405,6.8,6.8,1405,-84.6006,
1405,6.9,6.9,1405,-85.4864,
1405,7,7,1405,-84.9371,
1410,-6.9,-6.88,1410,-85.2811,
1410,-6.8,-6.8,1410,-85.2655,
1410,-6.7,-6.73,1410,-85.7512,
1410,-6.6,-6.58,1410,-85.7459,
1410,-6.5,-6.51,1410,-85.569,
1410,-6.4,-6.39,1410,-85.09,
1410,-6.3,-6.32,1410,-86.2902,
1410,-6.2,-6.25,1410,-85.4269,
1410,-6.1,-6.1,1410,-85.3422,
1410,-6,-5.99,1410,-85.2465,
1410,-5.9,-5.91,1410,-85.1191,
1410,-5.8,-5.79,1410,-85.025,
1410,-5.7,-5.73,1410,-84.9684,
1410,-5.6,-5.61,1410,-85.1823,
1410,-5.5,-5.51,1410,-84.7916,
1410,-5.4,-5.39,1410,-85.6704,
1410,-5.3,-5.28,1410,-85.0521,
1410,-5.2,-5.22,1410,-85.5149,
1410,-5.1,-5.13,1410,-85.1114,
1410,-5,-5.03,1410,-85.4533,
1410,-4.9,-4.93,1410,-85.6566,
1410,-4.8,-4.83,1410,-85.6151,
1410,-4.7,-4.68,1410,-84.8921,
1410,-4.6,-4.6,1410,-85.1221,
1410,-4.5,-4.49,1410,-85.4007,
1410,-4.4,-4.41,1410,-85.3213,
1410,-4.3,-4.32,1410,-84.8143,
1410,-4.2,-4.19,1410,-85.1854,
1410,-4.1,-4.12,1410,-84.9096,
1410,-4,-4,1410,-85.0945,
1410,-3.9,-3.92,1410,-85.1099,
1410,-3.8,-3.8,1410,-85.4039,
1410,-3.7,-3.72,1410,-84.6079,
1410,-3.6,-3.62,1410,-85.1236,
1410,-3.5,-3.51,1410,-85.4899,
1410,-3.4,-3.4,1410,-85.1099,
1410,-3.3,-3.29,1410,-85.1022,
1410,-3.2,-3.2,1410,-85.2686,
1410,-3.1,-3.09,1410,-85.3941,
1410,-3,-3,1410,-86.1696,
1410,-2.9,-2.9,1410,-85.2166,
1410,-2.8,-2.81,1410,-85.0763,
1410,-2.7,-2.7,1410,-85.4649,
1410,-2.6,-2.6,1410,-85.8499,
1410,-2.5,-2.49,1410,-84.7533,
1410,-2.4,-2.4,1410,-85.1129,
1410,-2.3,-2.29,1410,-85.1808,
1410,-2.2,-2.21,1410,-85.2026,
1410,-2.1,-2.11,1410,-85.2087,
1410,-2,-2.01,1410,-85.0763,
1410,-1.9,-1.91,1410,-85.0657,
1410,-1.8,-1.8,1410,-84.8675,
1410,-1.7,-1.69,1410,-85.2957,
1410,-1.6,-1.6,1410,-84.8315,
1410,-1.5,-1.51,1410,-84.9419,
1410,-1.4,-1.39,1410,-84.7434,
1410,-1.3,-1.31,1410,-84.8631,
1410,-1.2,-1.2,1410,-84.7365,
1410,-1.1,-1.1,1410,-85.1191,
1410,-1,-0.99,1410,-84.8689,
1410,-0.9,-0.9,1410,-85.0536,
1410,-0.8,-0.8,1410,-85.4982,
1410,-0.7,-0.71,1410,-85.2308,
1410,-0.6,-0.6,1410,-84.9966,
1410,-0.5,-0.51,1410,-85.417,
1410,-0.4,-0.4,1410,-84.9966,
1410,-0.3,-0.3,1410,-85.034,
1410,-0.2,-0.2,1410,-85.1823,
1410,-0.1,-0.1,1410,-85.1667,
1410,-8.13238e-15,-0.09,1410,-85.3358,
1410,0.1,0.1,1410,-85.0085,
1410,0.2,0.2,1410,-84.7745,
1410,0.3,0.31,1410,-85.1823,
1410,0.4,0.39,1410,-85.3795,
1410,0.5,0.49,1410,-84.9907,
1410,0.6,0.6,1410,-84.9345,
1410,0.7,0.71,1410,-85.2276,
1410,0.8,0.8,1410,-85.4467,
1410,0.9,0.9,1410,-85.1916,
1410,1,1,1410,-85.6721,
1410,1.1,1.11,1410,-85.1114,
1410,1.2,1.2,1410,-85.2655,
1410,1.3,1.3,1410,-85.0854,
1410,1.4,1.4,1410,-84.5323,
1410,1.5,1.51,1410,-85.4932,
1410,1.6,1.61,1410,-85.0581,
1410,1.7,1.7,1410,-85.4188,
1410,1.8,1.8,1410,-85.5844,
1410,1.9,1.9,1410,-85.3325,
1410,2,2,1410,-84.8603,
1410,2.1,2.11,1410,-85.3681,
1410,2.2,2.2,1410,-84.7197,
1410,2.3,2.3,1410,-85.019,
1410,2.4,2.4,1410,-84.7773,
1410,2.5,2.5,1410,-84.9155,
1410,2.6,2.61,1410,-85.1359,
1410,2.7,2.7,1410,-85.8461,
1410,2.8,2.8,1410,-85.2702,
1410,2.9,2.9,1410,-85.5571,
1410,3,3.01,1410,-85.2846,
1410,3.1,3.1,1410,-85.2465,
1410,3.2,3.2,1410,-85.0763,
1410,3.3,3.3,1410,-85.3133,
1410,3.4,3.4,1410,-85.6203,
1410,3.5,3.5,1410,-85.3213,
1410,3.6,3.6,1410,-85.3069,
1410,3.7,3.7,1410,-85.9414,
1410,3.8,3.8,1410,-85.2056,
1410,3.9,3.9,1410,-85.3519,
1410,4,4,1410,-85.4072,
1410,4.1,4.1,1410,-85.0221,
1410,4.2,4.2,1410,-85.037,
1410,4.3,4.3,1410,-85.0536,
1410,4.4,4.4,1410,-86.0313,
1410,4.5,4.5,1410,-84.8732,
1410,4.6,4.6,1410,-85.61,
1410,4.7,4.7,1410,-85.2893,
1410,4.8,4.8,1410,-85.3037,
1410,4.9,4.9,1410,-85.1574,
1410,5,5,1410,-85.7797,
1410,5.1,5.1,1410,-85.6931,
1410,5.2,5.2,1410,-85.3004,
1410,5.3,5.3,1410,-85.9304,
1410,5.4,5.4,1410,-85.226,
1410,5.5,5.51,1410,-84.9877,
1410,5.6,5.6,1410,-85.8209,
1410,5.7,5.7,1410,-85.5792,
1410,5.8,5.8,1410,-85.6083,
1410,5.9,5.9,1410,-85.3975,
1410,6,6,1410,-85.1206,
1410,6.1,6.1,1410,-85.2639,
1410,6.2,6.2,1410,-85.4517,
1410,6.3,6.31,1410,-85.3519,
1410,6.4,6.4,1410,-84.9684,
1410,6.5,6.5,1410,-85.0041,
1410,6.6,6.6,1410,-85.4599,
1410,6.7,6.7,1410,-85.0446,
1410,6.8,6.8,1410,-85.1466,
1410,6.9,6.9,1410,-85.4915,
1410,7,7,1410,-85.3325,
1415,-6.9,-6.88,1415,-85.36,
1415,-6.8,-6.8,1415,-85.404,
1415,-6.7,-6.75,1415,-85.155,
1415,-6.6,-6.58,1415,-85.0649,
1415,-6.5,-6.55,1415,-85.3651,
1415,-6.4,-6.39,1415,-85.2093,
1415,-6.3,-6.32,1415,-85.5232,
1415,-6.2,-6.23,1415,-85.1274,
1415,-6.1,-6.12,1415,-85.1859,
1415,-6,-5.97,1415,-85.3635,
1415,-5.9,-5.93,1415,-85.304,
1415,-5.8,-5.8,1415,-85.2093,
1415,-5.7,-5.73,1415,-85.6063,
1415,-5.6,-5.63,1415,-85.3232,
1415,-5.5,-5.5,1415,-85.0424,
1415,-5.4,-5.4,1415,-84.6026,
1415,-5.3,-5.28,1415,-85.4139,
1415,-5.2,-5.22,1415,-85.5553,
1415,-5.1,-5.12,1415,-84.9827,
1415,-5,-5.02,1415,-84.9975,
1415,-4.9,-4.93,1415,-85.2769,
1415,-4.8,-4.82,1415,-85.002,
1415,-4.7,-4.68,1415,-85.1519,
1415,-4.6,-4.6,1415,-84.8874,
1415,-4.5,-4.49,1415,-84.6862,
1415,-4.4,-4.41,1415,-84.649,
1415,-4.3,-4.33,1415,-85.0154,
1415,-4.2,-4.19,1415,-84.7956,
1415,-4.1,-4.12,1415,-85.46,
1415,-4,-4,1415,-85.2078,
1415,-3.9,-3.91,1415,-85.2265,
1415,-3.8,-3.79,1415,-84.9355,
1415,-3.7,-3.72,1415,-85.7031,
1415,-3.6,-3.61,1415,-84.8599,
1415,-3.5,-3.51,1415,-85.0801,
1415,-3.4,-3.4,1415,-85.8437,
1415,-3.3,-3.3,1415,-85.3184,
1415,-3.2,-3.19,1415,-84.8441,
1415,-3.1,-3.1,1415,-85.1029,
1415,-3,-3,1415,-85.2738,
1415,-2.9,-2.91,1415,-84.714,
1415,-2.8,-2.81,1415,-85.4287,
1415,-2.7,-2.69,1415,-85.002,
1415,-2.6,-2.6,1415,-85.2929,
1415,-2.5,-2.49,1415,-84.6752,
1415,-2.4,-2.4,1415,-85.172,
1415,-2.3,-2.29,1415,-85.2785,
1415,-2.2,-2.22,1415,-85.4386,
1415,-2.1,-2.11,1415,-84.6765,
1415,-2,-2.01,1415,-85.4501,
1415,-1.9,-1.91,1415,-85.579,
1415,-1.8,-1.82,1415,-86.1197,
1415,-1.7,-1.69,1415,-85.3248,
1415,-1.6,-1.6,1415,-84.7085,
1415,-1.5,-1.5,1415,-85.2627,
1415,-1.4,-1.4,1415,-85.0514,
1415,-1.3,-1.31,1415,-85.2517,
1415,-1.2,-1.2,1415,-85.1782,
1415,-1.1,-1.1,1415,-85.5132,
1415,-1,-1,1415,-85.5435,
1415,-0.9,-0.9,1415,-85.2818,
1415,-0.8,-0.81,1415,-85.2818,
1415,-0.7,-0.71,1415,-85.7085,
1415,-0.6,-0.6,1415,-85.0363,
1415,-0.5,-0.5,1415,-84.9561,
1415,-0.4,-0.41,1415,-85.068,
1415,-0.3,-0.3,1415,-84.8961,
1415,-0.2,-0.19,1415,-84.9856,
1415,-0.1,-0.1,1415,-84.9635,
1415,-8.13238e-15,-0.1,1415,-85.5333,
1415,0.1,0.09,1415,-85.2218,
1415,0.2,0.2,1415,-85.0468,
1415,0.3,0.31,1415,-85.2374,
1415,0.4,0.39,1415,-85.2297,
1415,0.5,0.49,1415,-85.4123,
1415,0.6,0.6,1415,-85.2754,
1415,0.7,0.7,1415,-84.8758,
1415,0.8,0.8,1415,-85.9092,
1415,0.9,0.9,1415,-84.7029,
1415,1,1,1415,-85.455,
1415,1.1,1.1,1415,-85.2109,
1415,1.2,1.2,1415,-84.6959,
1415,1.3,1.3,1415,-85.0816,
1415,1.4,1.4,1415,-84.9443,
1415,1.5,1.51,1415,-84.9664,
1415,1.6,1.61,1415,-85.0619,
1415,1.7,1.7,1415,-85.0514,
1415,1.8,1.8,1415,-85.3392,
1415,1.9,1.91,1415,-85.9166,
1415,2,2.01,1415,-85.5858,
1415,2.1,2.1,1415,-85.4998,
1415,2.2,2.2,1415,-84.999,
1415,2.3,2.3,1415,-85.1674,
1415,2.4,2.4,1415,-84.8599,
1415,2.5,2.5,1415,-85.0755,
1415,2.6,2.6,1415,-85.5099,
1415,2.7,2.7,1415,-85.9148,
1415,2.8,2.8,1415,-85.2218,
1415,2.9,2.9,1415,-85.3992,
1415,3,3,1415,-85.3992,
1415,3.1,3.1,1415,-85.4865,
1415,3.2,3.2,1415,-84.7015,
1415,3.3,3.3,1415,-85.2486,
