T100 Wavelength,Desired T100 Output Power,T100 Output Power,Power Meter Wavelength,Power Meter Reading
1270,2.1,2.09,1270,2.06886,
1270,2.2,2.19,1270,2.16571,
1270,2.3,2.29,1270,2.26946,
1270,2.4,2.39,1270,2.3621,
1270,2.5,2.49,1270,2.46186,
1270,2.6,2.59,1270,2.56754,
1270,2.7,2.69,1270,2.66234,
1270,2.8,2.79,1270,2.76391,
1270,2.9,2.89,1270,2.86324,
1270,3,2.99,1270,2.96811,
1270,3.1,3.09,1270,3.06304,
1270,3.2,3.19,1270,3.16283,
1270,3.3,3.29,1270,3.26818,
1270,3.4,3.39,1270,3.36405,
1270,3.5,3.49,1270,3.46461,
1270,3.6,3.59,1270,3.56272,
1270,3.7,3.69,1270,3.66538,
1270,3.8,3.79,1270,3.76644,
1270,3.9,3.89,1270,3.86475,
1270,4,3.99,1270,3.96736,
1270,4.1,4.09,1270,4.0672,
1270,4.2,4.19,1270,4.16507,
1270,4.3,4.29,1270,4.26688,
1270,4.4,4.39,1270,4.36573,
1270,4.5,4.49,1270,4.46301,
1270,4.6,4.59,1270,4.56369,
1270,4.7,4.69,1270,4.66731,
1270,4.8,4.79,1270,4.76313,
1270,4.9,4.89,1270,4.86751,
1270,5,4.99,1270,4.96423,
1270,5.1,5.09,1270,5.06366,
1270,5.2,5.19,1270,5.16565,
1270,5.3,5.29,1270,5.26558,
1270,5.4,5.4,1270,5.36777,
1270,5.5,5.49,1270,5.46753,
1270,5.6,5.59,1270,5.56532,
1270,5.7,5.69,1270,5.66465,
1270,5.8,5.79,1270,5.76658,
1270,5.9,5.89,1270,5.86611,
1270,6,5.99,1270,5.96712,
1270,6.1,6.09,1270,6.06608,
1270,6.2,6.19,1270,6.16668,
1270,6.3,6.29,1270,6.26868,
1270,6.4,6.39,1270,6.36823,
1270,6.5,6.49,1270,6.46562,
1270,6.6,6.59,1270,6.568,
1270,6.7,6.69,1270,6.66775,
1270,6.8,6.79,1270,6.76894,
1270,6.9,6.89,1270,6.86759,
1270,7,6.99,1270,6.96742,
1275,-6.9,-6.92,1275,-6.83762,
1275,-6.8,-6.84,1275,-6.78172,
1275,-6.7,-6.77,1275,-6.71046,
1275,-6.6,-6.62,1275,-6.5677,
1275,-6.5,-6.56,1275,-6.49518,
1275,-6.4,-6.42,1275,-6.35785,
1275,-6.3,-6.35,1275,-6.29493,
1275,-6.2,-6.28,1275,-6.22583,
1275,-6.1,-6.15,1275,-6.09528,
1275,-6,-6.02,1275,-5.96943,
1275,-5.9,-5.96,1275,-5.90866,
1275,-5.8,-5.83,1275,-5.79046,
1275,-5.7,-5.77,1275,-5.72924,
1275,-5.6,-5.66,1275,-5.61281,
1275,-5.5,-5.54,1275,-5.49988,
1275,-5.4,-5.41,1275,-5.38985,
1275,-5.3,-5.32,1275,-5.28403,
1275,-5.2,-5.26,1275,-5.23199,
1275,-5.1,-5.16,1275,-5.12892,
1275,-5,-5.06,1275,-5.02706,
1275,-4.9,-4.96,1275,-4.93073,
1275,-4.8,-4.86,1275,-4.83293,
1275,-4.7,-4.71,1275,-4.69115,
1275,-4.6,-4.61,1275,-4.60006,
1275,-4.5,-4.53,1275,-4.51137,
1275,-4.4,-4.44,1275,-4.42311,
1275,-4.3,-4.34,1275,-4.33677,
1275,-4.2,-4.22,1275,-4.21345,
1275,-4.1,-4.14,1275,-4.1302,
1275,-4,-4.01,1275,-4.00934,
1275,-3.9,-3.94,1275,-3.93097,
1275,-3.8,-3.82,1275,-3.81835,
1275,-3.7,-3.75,1275,-3.74361,
1275,-3.6,-3.63,1275,-3.63247,
1275,-3.5,-3.53,1275,-3.52677,
1275,-3.4,-3.42,1275,-3.42159,
1275,-3.3,-3.32,1275,-3.32188,
1275,-3.2,-3.21,1275,-3.2199,
1275,-3.1,-3.12,1275,-3.12219,
1275,-3,-3.02,1275,-3.02666,
1275,-2.9,-2.92,1275,-2.93371,
1275,-2.8,-2.83,1275,-2.84111,
1275,-2.7,-2.71,1275,-2.72236,
1275,-2.6,-2.62,1275,-2.63543,
1275,-2.5,-2.51,1275,-2.52263,
1275,-2.4,-2.42,1275,-2.43873,
1275,-2.3,-2.31,1275,-2.33046,
1275,-2.2,-2.24,1275,-2.25097,
1275,-2.1,-2.13,1275,-2.14732,
1275,-2,-2.03,1275,-2.04526,
1275,-1.9,-1.93,1275,-1.94712,
1275,-1.8,-1.83,1275,-1.84955,
1275,-1.7,-1.71,1275,-1.73111,
1275,-1.6,-1.62,1275,-1.63838,
1275,-1.5,-1.52,1275,-1.54836,
1275,-1.4,-1.41,1275,-1.43748,
1275,-1.3,-1.33,1275,-1.35128,
1275,-1.2,-1.22,1275,-1.24479,
1275,-1.1,-1.11,1275,-1.14257,
1275,-1,-1.02,1275,-1.04166,
1275,-0.9,-0.92,1275,-0.943208,
1275,-0.8,-0.82,1275,-0.846713,
1275,-0.7,-0.72,1275,-0.75336,
1275,-0.6,-0.62,1275,-0.642204,
1275,-0.5,-0.52,1275,-0.552603,
1275,-0.4,-0.41,1275,-0.447408,
1275,-0.3,-0.31,1275,-0.344147,
1275,-0.2,-0.21,1275,-0.243194,
1275,-0.1,-0.11,1275,-0.14454,
1275,-8.13238e-15,-0.11,1275,-0.144636,
1275,0.1,0.08,1275,0.0460379,
1275,0.2,0.19,1275,0.152893,
1275,0.3,0.29,1275,0.25805,
1275,0.4,0.38,1275,0.345763,
1275,0.5,0.48,1275,0.445586,
1275,0.6,0.58,1275,0.543495,
1275,0.7,0.69,1275,0.652798,
1275,0.8,0.78,1275,0.745912,
1275,0.9,0.89,1275,0.850468,
1275,1,0.99,1275,0.952384,
1275,1.1,1.09,1275,1.05192,
1275,1.2,1.19,1275,1.14955,
1275,1.3,1.28,1275,1.24449,
1275,1.4,1.39,1275,1.34953,
1275,1.5,1.49,1275,1.45149,
1275,1.6,1.6,1275,1.55189,
1275,1.7,1.69,1275,1.64941,
1275,1.8,1.79,1275,1.7451,
1275,1.9,1.89,1275,1.84917,
1275,2,1.99,1275,1.95005,
1275,2.1,2.09,1275,2.04904,
1275,2.2,2.19,1275,2.14604,
1275,2.3,2.3,1275,2.24971,
1275,2.4,2.39,1275,2.34232,
1275,2.5,2.49,1275,2.44204,
1275,2.6,2.59,1275,2.54774,
1275,2.7,2.69,1275,2.6426,
1275,2.8,2.79,1275,2.74423,
1275,2.9,2.89,1275,2.84353,
1275,3,3,1275,2.94861,
1275,3.1,3.09,1275,3.04349,
1275,3.2,3.19,1275,3.14333,
1275,3.3,3.29,1275,3.24867,
1275,3.4,3.39,1275,3.34443,
1275,3.5,3.49,1275,3.4452,
1275,3.6,3.59,1275,3.54332,
1275,3.7,3.69,1275,3.64587,
1275,3.8,3.79,1275,3.74705,
1275,3.9,3.89,1275,3.8454,
1275,4,3.99,1275,3.94796,
1275,4.1,4.09,1275,4.04789,
1275,4.2,4.19,1275,4.146,
1275,4.3,4.29,1275,4.24771,
1275,4.4,4.39,1275,4.3465,
1275,4.5,4.49,1275,4.44378,
1275,4.6,4.59,1275,4.54445,
1275,4.7,4.7,1275,4.64815,
1275,4.8,4.79,1275,4.74385,
1275,4.9,4.89,1275,4.8484,
1275,5,4.99,1275,4.94508,
1275,5.1,5.09,1275,5.04459,
1275,5.2,5.19,1275,5.14656,
1275,5.3,5.29,1275,5.24657,
1275,5.4,5.4,1275,5.34878,
1275,5.5,5.49,1275,5.4483,
1275,5.6,5.59,1275,5.54615,
1275,5.7,5.69,1275,5.64568,
1275,5.8,5.8,1275,5.74764,
1275,5.9,5.89,1275,5.84709,
1275,6,6,1275,5.94823,
1275,6.1,6.09,1275,6.04725,
1275,6.2,6.19,1275,6.14762,
1275,6.3,6.29,1275,6.24978,
1275,6.4,6.39,1275,6.34934,
1275,6.5,6.49,1275,6.44691,
1275,6.6,6.6,1275,6.54918,
1275,6.7,6.69,1275,6.64902,
1275,6.8,6.79,1275,6.74998,
1275,6.9,6.89,1275,6.84888,
1275,7,6.99,1275,6.94877,
1280,-6.9,-6.92,1280,-6.85803,
1280,-6.8,-6.84,1280,-6.80524,
1280,-6.7,-6.78,1280,-6.73312,
1280,-6.6,-6.64,1280,-6.58991,
1280,-6.5,-6.56,1280,-6.51763,
1280,-6.4,-6.42,1280,-6.38082,
1280,-6.3,-6.35,1280,-6.31731,
1280,-6.2,-6.27,1280,-6.248,
1280,-6.1,-6.15,1280,-6.11712,
1280,-6,-6.01,1280,-5.99096,
1280,-5.9,-5.94,1280,-5.92995,
1280,-5.8,-5.83,1280,-5.81178,
1280,-5.7,-5.77,1280,-5.7504,
1280,-5.6,-5.64,1280,-5.63393,
1280,-5.5,-5.54,1280,-5.52094,
1280,-5.4,-5.43,1280,-5.41099,
1280,-5.3,-5.3,1280,-5.30511,
1280,-5.2,-5.26,1280,-5.2529,
1280,-5.1,-5.15,1280,-5.14998,
1280,-5,-5.06,1280,-5.04819,
1280,-4.9,-4.96,1280,-4.95166,
1280,-4.8,-4.86,1280,-4.85388,
1280,-4.7,-4.71,1280,-4.71209,
1280,-4.6,-4.61,1280,-4.62049,
1280,-4.5,-4.53,1280,-4.53187,
1280,-4.4,-4.44,1280,-4.44354,
1280,-4.3,-4.36,1280,-4.35731,
1280,-4.2,-4.22,1280,-4.23367,
1280,-4.1,-4.14,1280,-4.15076,
1280,-4,-4.01,1280,-4.02954,
1280,-3.9,-3.94,1280,-3.95115,
1280,-3.8,-3.82,1280,-3.83849,
1280,-3.7,-3.75,1280,-3.76406,
1280,-3.6,-3.63,1280,-3.65251,
1280,-3.5,-3.53,1280,-3.54675,
1280,-3.4,-3.42,1280,-3.44148,
1280,-3.3,-3.31,1280,-3.34189,
1280,-3.2,-3.21,1280,-3.23992,
1280,-3.1,-3.12,1280,-3.14235,
1280,-3,-3.01,1280,-3.04674,
1280,-2.9,-2.92,1280,-2.95374,
1280,-2.8,-2.83,1280,-2.86088,
1280,-2.7,-2.71,1280,-2.74225,
1280,-2.6,-2.62,1280,-2.65531,
1280,-2.5,-2.51,1280,-2.54232,
1280,-2.4,-2.42,1280,-2.45804,
1280,-2.3,-2.31,1280,-2.34997,
1280,-2.2,-2.24,1280,-2.27059,
1280,-2.1,-2.13,1280,-2.16694,
1280,-2,-2.03,1280,-2.06475,
1280,-1.9,-1.93,1280,-1.96646,
1280,-1.8,-1.83,1280,-1.86883,
1280,-1.7,-1.71,1280,-1.75027,
1280,-1.6,-1.62,1280,-1.65748,
1280,-1.5,-1.52,1280,-1.56745,
1280,-1.4,-1.41,1280,-1.4566,
1280,-1.3,-1.33,1280,-1.37035,
1280,-1.2,-1.22,1280,-1.26386,
1280,-1.1,-1.11,1280,-1.16152,
1280,-1,-1.01,1280,-1.06043,
1280,-0.9,-0.91,1280,-0.962076,
1280,-0.8,-0.82,1280,-0.865606,
1280,-0.7,-0.72,1280,-0.772161,
1280,-0.6,-0.61,1280,-0.660975,
1280,-0.5,-0.52,1280,-0.571266,
1280,-0.4,-0.41,1280,-0.466175,
1280,-0.3,-0.31,1280,-0.36302,
1280,-0.2,-0.21,1280,-0.261763,
1280,-0.1,-0.11,1280,-0.163299,
1280,-8.13238e-15,-0.11,1280,-0.163122,
1280,0.1,0.08,1280,0.0273869,
1280,0.2,0.19,1280,0.134347,
1280,0.3,0.29,1280,0.239427,
1280,0.4,0.38,1280,0.327207,
1280,0.5,0.48,1280,0.427066,
1280,0.6,0.58,1280,0.525054,
1280,0.7,0.69,1280,0.634437,
1280,0.8,0.78,1280,0.727611,
1280,0.9,0.89,1280,0.832105,
1280,1,0.99,1280,0.934063,
1280,1.1,1.09,1280,1.03363,
1280,1.2,1.19,1280,1.13119,
1280,1.3,1.28,1280,1.2262,
1280,1.4,1.39,1280,1.33123,
1280,1.5,1.49,1280,1.43318,
1280,1.6,1.6,1280,1.53353,
1280,1.7,1.69,1280,1.63104,
1280,1.8,1.79,1280,1.72693,
1280,1.9,1.89,1280,1.83096,
1280,2,1.99,1280,1.93185,
1280,2.1,2.09,1280,2.03085,
1280,2.2,2.19,1280,2.12779,
1280,2.3,2.29,1280,2.23148,
1280,2.4,2.39,1280,2.32421,
1280,2.5,2.49,1280,2.42407,
1280,2.6,2.59,1280,2.5298,
1280,2.7,2.69,1280,2.62458,
1280,2.8,2.79,1280,2.72629,
1280,2.9,2.89,1280,2.82562,
1280,3,3,1280,2.93063,
1280,3.1,3.09,1280,3.02535,
1280,3.2,3.19,1280,3.12519,
1280,3.3,3.29,1280,3.23057,
1280,3.4,3.39,1280,3.32652,
1280,3.5,3.49,1280,3.42704,
1280,3.6,3.59,1280,3.52527,
1280,3.7,3.69,1280,3.62781,
1280,3.8,3.79,1280,3.72904,
1280,3.9,3.89,1280,3.82737,
1280,4,3.99,1280,3.93002,
1280,4.1,4.09,1280,4.02988,
1280,4.2,4.19,1280,4.12796,
1280,4.3,4.29,1280,4.22961,
1280,4.4,4.39,1280,4.32851,
1280,4.5,4.49,1280,4.42588,
1280,4.6,4.59,1280,4.52668,
1280,4.7,4.7,1280,4.63037,
1280,4.8,4.79,1280,4.72596,
1280,4.9,4.89,1280,4.83031,
1280,5,4.99,1280,4.92725,
1280,5.1,5.09,1280,5.02672,
1280,5.2,5.19,1280,5.12862,
1280,5.3,5.29,1280,5.22871,
1280,5.4,5.4,1280,5.3308,
1280,5.5,5.49,1280,5.43053,
1280,5.6,5.59,1280,5.52841,
1280,5.7,5.69,1280,5.62801,
1280,5.8,5.79,1280,5.72987,
1280,5.9,5.89,1280,5.82931,
1280,6,5.99,1280,5.93054,
1280,6.1,6.09,1280,6.02938,
1280,6.2,6.19,1280,6.13008,
1280,6.3,6.3,1280,6.23202,
1280,6.4,6.4,1280,6.33147,
1280,6.5,6.49,1280,6.42916,
1280,6.6,6.59,1280,6.53126,
1280,6.7,6.69,1280,6.6312,
1280,6.8,6.79,1280,6.73221,
1280,6.9,6.89,1280,6.83117,
1280,7,6.99,1280,6.93092,
1285,-6.9,-6.94,1285,-6.85103,
1285,-6.8,-6.84,1285,-6.79015,
1285,-6.7,-6.77,1285,-6.71789,
1285,-6.6,-6.64,1285,-6.57459,
1285,-6.5,-6.55,1285,-6.50202,
1285,-6.4,-6.42,1285,-6.36505,
1285,-6.3,-6.33,1285,-6.30194,
1285,-6.2,-6.28,1285,-6.23275,
1285,-6.1,-6.15,1285,-6.10209,
1285,-6,-6.01,1285,-5.97593,
1285,-5.9,-5.96,1285,-5.9156,
1285,-5.8,-5.82,1285,-5.79699,
1285,-5.7,-5.77,1285,-5.73564,
1285,-5.6,-5.66,1285,-5.61915,
1285,-5.5,-5.54,1285,-5.506,
1285,-5.4,-5.43,1285,-5.39603,
1285,-5.3,-5.3,1285,-5.29035,
1285,-5.2,-5.25,1285,-5.23797,
1285,-5.1,-5.16,1285,-5.135,
1285,-5,-5.04,1285,-5.03311,
1285,-4.9,-4.96,1285,-4.93675,
1285,-4.8,-4.86,1285,-4.83927,
1285,-4.7,-4.71,1285,-4.69721,
1285,-4.6,-4.61,1285,-4.60597,
1285,-4.5,-4.53,1285,-4.51729,
1285,-4.4,-4.43,1285,-4.42895,
1285,-4.3,-4.34,1285,-4.3427,
1285,-4.2,-4.21,1285,-4.21914,
1285,-4.1,-4.14,1285,-4.13598,
1285,-4,-4.01,1285,-4.01502,
1285,-3.9,-3.94,1285,-3.93668,
1285,-3.8,-3.82,1285,-3.82392,
1285,-3.7,-3.75,1285,-3.74947,
1285,-3.6,-3.63,1285,-3.63829,
1285,-3.5,-3.53,1285,-3.53263,
1285,-3.4,-3.42,1285,-3.42737,
1285,-3.3,-3.32,1285,-3.32768,
1285,-3.2,-3.21,1285,-3.22567,
1285,-3.1,-3.12,1285,-3.12822,
1285,-3,-3.02,1285,-3.03258,
1285,-2.9,-2.92,1285,-2.93959,
1285,-2.8,-2.83,1285,-2.84697,
1285,-2.7,-2.7,1285,-2.72823,
1285,-2.6,-2.62,1285,-2.64121,
1285,-2.5,-2.51,1285,-2.52817,
1285,-2.4,-2.42,1285,-2.44442,
1285,-2.3,-2.31,1285,-2.33623,
1285,-2.2,-2.23,1285,-2.25687,
1285,-2.1,-2.13,1285,-2.15312,
1285,-2,-2.02,1285,-2.05098,
1285,-1.9,-1.93,1285,-1.95254,
1285,-1.8,-1.83,1285,-1.85502,
1285,-1.7,-1.71,1285,-1.73652,
1285,-1.6,-1.62,1285,-1.64397,
1285,-1.5,-1.52,1285,-1.55377,
1285,-1.4,-1.41,1285,-1.44299,
1285,-1.3,-1.33,1285,-1.35666,
1285,-1.2,-1.22,1285,-1.25034,
1285,-1.1,-1.11,1285,-1.14803,
1285,-1,-1.01,1285,-1.04703,
1285,-0.9,-0.91,1285,-0.948554,
1285,-0.8,-0.82,1285,-0.851947,
1285,-0.7,-0.73,1285,-0.758555,
1285,-0.6,-0.61,1285,-0.647502,
1285,-0.5,-0.52,1285,-0.557845,
1285,-0.4,-0.42,1285,-0.452778,
1285,-0.3,-0.31,1285,-0.349619,
1285,-0.2,-0.21,1285,-0.248705,
1285,-0.1,-0.11,1285,-0.150075,
1285,-8.13238e-15,-0.11,1285,-0.150233,
1285,0.1,0.08,1285,0.0405513,
1285,0.2,0.19,1285,0.147443,
1285,0.3,0.29,1285,0.252624,
1285,0.4,0.38,1285,0.340346,
1285,0.5,0.48,1285,0.440107,
1285,0.6,0.59,1285,0.538115,
1285,0.7,0.69,1285,0.647544,
1285,0.8,0.79,1285,0.740642,
1285,0.9,0.89,1285,0.845098,
1285,1,0.99,1285,0.947135,
1285,1.1,1.09,1285,1.04676,
1285,1.2,1.19,1285,1.14415,
1285,1.3,1.28,1285,1.23926,
1285,1.4,1.39,1285,1.34436,
1285,1.5,1.49,1285,1.44628,
1285,1.6,1.6,1285,1.54662,
1285,1.7,1.69,1285,1.64411,
1285,1.8,1.79,1285,1.73986,
1285,1.9,1.89,1285,1.84383,
1285,2,1.99,1285,1.94483,
1285,2.1,2.09,1285,2.04393,
1285,2.2,2.19,1285,2.14094,
1285,2.3,2.3,1285,2.24456,
1285,2.4,2.39,1285,2.33707,
1285,2.5,2.49,1285,2.43691,
1285,2.6,2.59,1285,2.54265,
1285,2.7,2.69,1285,2.6374,
1285,2.8,2.79,1285,2.73919,
1285,2.9,2.89,1285,2.83856,
1285,3,2.99,1285,2.94358,
1285,3.1,3.09,1285,3.03838,
1285,3.2,3.19,1285,3.13816,
1285,3.3,3.29,1285,3.24356,
1285,3.4,3.39,1285,3.33943,
1285,3.5,3.49,1285,3.44001,
1285,3.6,3.59,1285,3.53819,
1285,3.7,3.69,1285,3.64084,
1285,3.8,3.79,1285,3.74208,
1285,3.9,3.89,1285,3.84026,
1285,4,3.99,1285,3.94287,
1285,4.1,4.09,1285,4.04286,
1285,4.2,4.19,1285,4.14085,
1285,4.3,4.3,1285,4.2425,
1285,4.4,4.39,1285,4.34128,
1285,4.5,4.49,1285,4.43864,
1285,4.6,4.59,1285,4.53955,
1285,4.7,4.69,1285,4.64311,
1285,4.8,4.79,1285,4.7389,
1285,4.9,4.89,1285,4.84325,
1285,5,4.99,1285,4.94,
1285,5.1,5.09,1285,5.03951,
1285,5.2,5.19,1285,5.14154,
1285,5.3,5.29,1285,5.24165,
1285,5.4,5.4,1285,5.34365,
1285,5.5,5.49,1285,5.44346,
1285,5.6,5.59,1285,5.54128,
1285,5.7,5.69,1285,5.64071,
1285,5.8,5.79,1285,5.74269,
1285,5.9,5.89,1285,5.84223,
1285,6,5.99,1285,5.94344,
1285,6.1,6.09,1285,6.04219,
1285,6.2,6.19,1285,6.14261,
1285,6.3,6.3,1285,6.2449,
1285,6.4,6.39,1285,6.3444,
1285,6.5,6.49,1285,6.44202,
1285,6.6,6.59,1285,6.54415,
1285,6.7,6.69,1285,6.64407,
1285,6.8,6.79,1285,6.74538,
1285,6.9,6.89,1285,6.84394,
1285,7,6.99,1285,6.94369,
1290,-6.9,-6.92,1290,-6.84651,
1290,-6.8,-6.86,1290,-6.78855,
1290,-6.7,-6.78,1290,-6.71567,
1290,-6.6,-6.64,1290,-6.5718,
1290,-6.5,-6.55,1290,-6.49914,
1290,-6.4,-6.42,1290,-6.36181,
1290,-6.3,-6.35,1290,-6.29849,
1290,-6.2,-6.28,1290,-6.22862,
1290,-6.1,-6.15,1290,-6.0975,
1290,-6,-6.02,1290,-5.97109,
1290,-5.9,-5.96,1290,-5.90984,
1290,-5.8,-5.83,1290,-5.79151,
1290,-5.7,-5.76,1290,-5.72985,
1290,-5.6,-5.66,1290,-5.61332,
1290,-5.5,-5.53,1290,-5.49992,
1290,-5.4,-5.43,1290,-5.38955,
1290,-5.3,-5.32,1290,-5.28393,
1290,-5.2,-5.26,1290,-5.23147,
1290,-5.1,-5.16,1290,-5.12842,
1290,-5,-5.04,1290,-5.02636,
1290,-4.9,-4.96,1290,-4.9296,
1290,-4.8,-4.86,1290,-4.83196,
1290,-4.7,-4.71,1290,-4.68985,
1290,-4.6,-4.62,1290,-4.59875,
1290,-4.5,-4.53,1290,-4.50962,
1290,-4.4,-4.43,1290,-4.42083,
1290,-4.3,-4.35,1290,-4.33453,
1290,-4.2,-4.22,1290,-4.21077,
1290,-4.1,-4.14,1290,-4.1277,
1290,-4,-4.02,1290,-4.0064,
1290,-3.9,-3.94,1290,-3.92808,
1290,-3.8,-3.82,1290,-3.81509,
1290,-3.7,-3.75,1290,-3.7404,
1290,-3.6,-3.63,1290,-3.62916,
1290,-3.5,-3.53,1290,-3.52317,
1290,-3.4,-3.42,1290,-3.4179,
1290,-3.3,-3.32,1290,-3.31824,
1290,-3.2,-3.21,1290,-3.21587,
1290,-3.1,-3.12,1290,-3.11841,
1290,-3,-3.02,1290,-3.02247,
1290,-2.9,-2.92,1290,-2.92951,
1290,-2.8,-2.83,1290,-2.83676,
1290,-2.7,-2.71,1290,-2.7179,
1290,-2.6,-2.62,1290,-2.63103,
1290,-2.5,-2.51,1290,-2.51777,
1290,-2.4,-2.42,1290,-2.43365,
1290,-2.3,-2.31,1290,-2.3253,
1290,-2.2,-2.23,1290,-2.24576,
1290,-2.1,-2.13,1290,-2.14203,
1290,-2,-2.03,1290,-2.03989,
1290,-1.9,-1.93,1290,-1.94139,
1290,-1.8,-1.83,1290,-1.84385,
1290,-1.7,-1.71,1290,-1.72517,
1290,-1.6,-1.62,1290,-1.63252,
1290,-1.5,-1.52,1290,-1.54236,
1290,-1.4,-1.41,1290,-1.43134,
1290,-1.3,-1.33,1290,-1.34491,
1290,-1.2,-1.22,1290,-1.23829,
1290,-1.1,-1.11,1290,-1.13599,
1290,-1,-1.01,1290,-1.0349,
1290,-0.9,-0.91,1290,-0.936388,
1290,-0.8,-0.82,1290,-0.839931,
1290,-0.7,-0.72,1290,-0.746455,
1290,-0.6,-0.61,1290,-0.635252,
1290,-0.5,-0.52,1290,-0.545492,
1290,-0.4,-0.41,1290,-0.440358,
1290,-0.3,-0.31,1290,-0.337066,
1290,-0.2,-0.21,1290,-0.235992,
1290,-0.1,-0.11,1290,-0.137257,
1290,-8.13238e-15,-0.11,1290,-0.137313,
1290,0.1,0.08,1290,0.0533798,
1290,0.2,0.19,1290,0.160358,
1290,0.3,0.29,1290,0.265627,
1290,0.4,0.38,1290,0.353453,
1290,0.5,0.48,1290,0.453179,
1290,0.6,0.58,1290,0.551409,
1290,0.7,0.69,1290,0.660727,
1290,0.8,0.79,1290,0.754046,
1290,0.9,0.89,1290,0.858508,
1290,1,0.99,1290,0.960517,
1290,1.1,1.09,1290,1.06009,
1290,1.2,1.19,1290,1.15763,
1290,1.3,1.28,1290,1.25274,
1290,1.4,1.39,1290,1.35778,
1290,1.5,1.49,1290,1.45988,
1290,1.6,1.6,1290,1.56031,
1290,1.7,1.69,1290,1.65794,
1290,1.8,1.79,1290,1.75363,
1290,1.9,1.89,1290,1.85773,
1290,2,1.99,1290,1.95865,
1290,2.1,2.09,1290,2.05766,
1290,2.2,2.19,1290,2.1547,
1290,2.3,2.29,1290,2.25848,
1290,2.4,2.39,1290,2.35119,
1290,2.5,2.49,1290,2.45076,
1290,2.6,2.59,1290,2.5566,
1290,2.7,2.69,1290,2.65153,
1290,2.8,2.79,1290,2.75324,
1290,2.9,2.89,1290,2.85253,
1290,3,3,1290,2.95772,
1290,3.1,3.09,1290,3.05261,
1290,3.2,3.19,1290,3.15237,
1290,3.3,3.3,1290,3.25774,
1290,3.4,3.39,1290,3.35369,
1290,3.5,3.49,1290,3.45441,
1290,3.6,3.59,1290,3.55262,
1290,3.7,3.69,1290,3.65515,
1290,3.8,3.79,1290,3.75643,
1290,3.9,3.89,1290,3.85472,
1290,4,4,1290,3.95729,
1290,4.1,4.09,1290,4.05725,
1290,4.2,4.19,1290,4.15531,
1290,4.3,4.29,1290,4.25696,
1290,4.4,4.39,1290,4.35594,
1290,4.5,4.49,1290,4.45325,
1290,4.6,4.59,1290,4.55401,
1290,4.7,4.69,1290,4.65764,
1290,4.8,4.79,1290,4.75359,
1290,4.9,4.9,1290,4.85798,
1290,5,4.99,1290,4.95478,
1290,5.1,5.09,1290,5.05439,
1290,5.2,5.19,1290,5.15615,
1290,5.3,5.29,1290,5.25629,
1290,5.4,5.4,1290,5.35834,
1290,5.5,5.49,1290,5.45827,
1290,5.6,5.59,1290,5.55614,
1290,5.7,5.69,1290,5.65555,
1290,5.8,5.79,1290,5.7575,
1290,5.9,5.89,1290,5.85703,
1290,6,5.99,1290,5.95833,
1290,6.1,6.09,1290,6.05702,
1290,6.2,6.19,1290,6.15768,
1290,6.3,6.3,1290,6.25988,
1290,6.4,6.4,1290,6.35938,
1290,6.5,6.49,1290,6.45693,
1290,6.6,6.59,1290,6.55916,
1290,6.7,6.69,1290,6.65904,
1290,6.8,6.8,1290,6.76034,
1290,6.9,6.89,1290,6.85902,
1290,7,6.99,1290,6.95897,
1295,-6.9,-6.92,1295,-6.83209,
1295,-6.8,-6.86,1295,-6.76976,
1295,-6.7,-6.78,1295,-6.69756,
1295,-6.6,-6.64,1295,-6.55377,
1295,-6.5,-6.56,1295,-6.48172,
1295,-6.4,-6.42,1295,-6.34491,
1295,-6.3,-6.35,1295,-6.28125,
1295,-6.2,-6.28,1295,-6.21253,
1295,-6.1,-6.13,1295,-6.08158,
1295,-6,-6.01,1295,-5.95507,
1295,-5.9,-5.96,1295,-5.8938,
1295,-5.8,-5.83,1295,-5.77583,
1295,-5.7,-5.77,1295,-5.71462,
1295,-5.6,-5.66,1295,-5.59815,
1295,-5.5,-5.54,1295,-5.48503,
1295,-5.4,-5.43,1295,-5.37491,
1295,-5.3,-5.32,1295,-5.26946,
1295,-5.2,-5.26,1295,-5.21727,
1295,-5.1,-5.15,1295,-5.1141,
1295,-5,-5.06,1295,-5.01202,
1295,-4.9,-4.96,1295,-4.91557,
1295,-4.8,-4.86,1295,-4.81819,
1295,-4.7,-4.71,1295,-4.67589,
1295,-4.6,-4.62,1295,-4.58475,
1295,-4.5,-4.52,1295,-4.49578,
1295,-4.4,-4.44,1295,-4.40736,
1295,-4.3,-4.35,1295,-4.32131,
1295,-4.2,-4.22,1295,-4.19765,
1295,-4.1,-4.14,1295,-4.11479,
1295,-4,-4.02,1295,-3.99357,
1295,-3.9,-3.94,1295,-3.91523,
1295,-3.8,-3.82,1295,-3.80259,
1295,-3.7,-3.75,1295,-3.72802,
1295,-3.6,-3.63,1295,-3.61665,
1295,-3.5,-3.53,1295,-3.51119,
1295,-3.4,-3.42,1295,-3.40585,
1295,-3.3,-3.32,1295,-3.30596,
1295,-3.2,-3.21,1295,-3.204,
1295,-3.1,-3.12,1295,-3.10652,
1295,-3,-3.02,1295,-3.01063,
1295,-2.9,-2.92,1295,-2.91771,
1295,-2.8,-2.83,1295,-2.82518,
1295,-2.7,-2.71,1295,-2.70633,
1295,-2.6,-2.62,1295,-2.61941,
