T100 WAVELENGTH,T100 POWER,BRISTOL WAVELENGTH,BRISTOL POWER,POWER METER POWER
1310,-0.01,1310.0575,-0.950,+3.91535400E-011
1310,-0.01,1310.0575,-0.980,+3.89850300E-011
1310,-0.01,1310.0575,-0.950,+3.86957300E-011
1310,-0.01,1310.0574,-0.930,+3.87460300E-011
1310,-0.01,1310.0574,-0.950,+3.88593700E-011
1310,-0.01,1310.0574,-0.930,+3.87682400E-011
1310,-0.01,1310.0574,-0.950,+3.91799500E-011
1310,-0.01,1310.0574,-0.960,+3.89236600E-011
1310,-0.01,1310.0574,-0.950,+3.88903800E-011
1310,-0.01,1310.0573,-0.960,+3.92009200E-011
1310,-0.01,1310.0573,-0.930,+3.90757200E-011
1310,-0.01,1310.0573,-1.010,+3.92810100E-011
1310,-0.01,1310.0573,-1.000,+3.88490500E-011
1310,-0.01,1310.0573,-0.960,+3.90118600E-011
1310,-0.01,1310.0572,-1.000,+3.91147500E-011
1310,-0.01,1310.0572,-0.960,+3.91423100E-011
1310,-0.01,1310.0572,-1.000,+3.93865500E-011
1310,-0.01,1310.0572,-0.940,+3.87969700E-011
1310,-0.01,1310.0572,-0.960,+3.90339800E-011
1310,-0.01,1310.0572,-0.960,+3.89397100E-011
1310,-0.01,1310.0572,-0.980,+3.88301000E-011
1310,-0.01,1310.0571,-0.940,+3.91763200E-011
1310,-0.01,1310.0571,-0.960,+3.86964000E-011
1310,-0.01,1310.0571,-0.990,+3.93457200E-011
1310,-0.01,1310.0571,-0.960,+3.86463200E-011
1310,-0.01,1310.0571,-0.960,+3.86501400E-011
1310,-0.01,1310.0570,-0.990,+3.89765800E-011
1310,-0.01,1310.0570,-0.960,+3.89566900E-011
1310,-0.01,1310.0570,-0.940,+3.88007800E-011
1310,-0.01,1310.0570,-0.980,+3.86736500E-011
1310,-0.01,1310.0570,-0.940,+3.88887200E-011
1310,-0.01,1310.0570,-0.960,+3.89780300E-011
1310,-0.01,1310.0570,-0.970,+3.87385600E-011
1310,-0.01,1310.0569,-0.940,+3.89277000E-011
1310,-0.01,1310.0569,-0.970,+3.89055900E-011
1310,-0.01,1310.0569,-0.990,+3.88701600E-011
1310,-0.01,1310.0569,-0.920,+3.88583900E-011
1310,-0.01,1310.0569,-0.960,+3.88342300E-011
1310,-0.01,1310.0569,-0.990,+3.87492800E-011
1310,-0.01,1310.0568,-0.990,+3.87880300E-011
1310,-0.01,1310.0568,-0.990,+3.85742600E-011
1310,-0.01,1310.0568,-0.990,+3.87077400E-011
1310,-0.01,1310.0568,-0.990,+3.88609000E-011
1310,-0.01,1310.0568,-1.010,+3.90377400E-011
1310,-0.01,1310.0568,-0.970,+3.87641500E-011
1310,-0.01,1310.0567,-0.970,+3.87925700E-011
1310,-0.01,1310.0567,-0.970,+3.88982600E-011
1310,-0.01,1310.0567,-0.950,+3.88462800E-011
1310,-0.01,1310.0567,-0.970,+3.86994500E-011
1310,-0.01,1310.0567,-0.920,+3.86907900E-011
1310,-0.01,1310.0567,-0.970,+3.88470600E-011
1310,-0.01,1310.0566,-1.000,+3.89157000E-011
1310,-0.01,1310.0566,-0.890,+3.91926900E-011
1310,-0.01,1310.0566,-1.000,+3.86418400E-011
1310,-0.01,1310.0566,-0.990,+3.93477200E-011
1310,-0.01,1310.0566,-0.920,+3.88700300E-011
1310,-0.01,1310.0566,-0.940,+3.92150100E-011
1310,-0.01,1310.0566,-0.970,+3.89301600E-011
1310,-0.01,1310.0565,-0.970,+3.90545800E-011
1310,-0.01,1310.0565,-0.950,+3.89171600E-011
1310,-0.01,1310.0565,-0.990,+3.88539000E-011
1310,-0.01,1310.0565,-0.850,+3.90380900E-011
1310,-0.01,1310.0565,-0.950,+3.87038500E-011
1310,-0.01,1310.0565,-0.980,+3.91363500E-011
1310,-0.01,1310.0565,-0.970,+3.91483800E-011
1310,-0.01,1310.0564,-0.980,+3.90439800E-011
1310,-0.01,1310.0564,-0.920,+3.89941900E-011
1310,-0.01,1310.0564,-0.950,+3.90422500E-011
1310,-0.01,1310.0564,-1.000,+3.92129300E-011
1310,-0.01,1310.0564,-0.950,+3.88251800E-011
1310,-0.01,1310.0564,-0.900,+3.87774400E-011
1310,-0.01,1310.0564,-0.980,+3.92561900E-011
1310,-0.01,1310.0563,-0.930,+3.86469100E-011
1310,-0.01,1310.0563,-0.950,+3.90390800E-011
1310,-0.01,1310.0563,-0.970,+3.90582500E-011
1310,-0.01,1310.0563,-1.000,+3.88518700E-011
1310,-0.01,1310.0563,-0.970,+3.86444200E-011
1310,-0.01,1310.0563,-0.980,+3.86729200E-011
1310,-0.01,1310.0563,-0.980,+3.92770800E-011
1310,-0.01,1310.0563,-1.010,+3.88637200E-011
1310,-0.01,1310.0562,-1.000,+3.91331100E-011
1310,-0.01,1310.0562,-1.010,+3.89144300E-011
1310,-0.01,1310.0562,-0.900,+3.92424900E-011
1310,-0.01,1310.0562,-1.180,+3.86892800E-011
1310,-0.01,1310.0562,-1.150,+3.88196000E-011
1310,-0.01,1310.0562,-0.950,+3.88058900E-011
1310,-0.01,1310.0562,-1.150,+3.87797400E-011
1310,-0.01,1310.0562,-0.950,+3.92682800E-011
1310,-0.01,1310.0561,-1.180,+3.88983500E-011
1310,-0.01,1310.0561,-0.950,+3.88568600E-011
1310,-0.01,1310.0561,-1.180,+3.86701700E-011
1310,-0.01,1310.0561,-0.930,+3.89590100E-011
1310,-0.01,1310.0561,-1.200,+3.89280000E-011
1310,-0.01,1310.0561,-1.180,+3.86819100E-011
1310,-0.01,1310.0561,-1.200,+3.89411700E-011
1310,-0.01,1310.0560,-1.180,+3.89543600E-011
1310,-0.01,1310.0560,-1.170,+3.85559900E-011
1310,-0.01,1310.0560,-1.200,+3.87266900E-011
1310,-0.01,1310.0560,-1.200,+3.85310300E-011
1310,-0.01,1310.0560,-1.180,+3.88231800E-011
1310,-0.01,1310.0560,-1.180,+3.87345700E-011
1310,-0.01,1310.0560,-1.170,+3.92223000E-011
1310,-0.01,1310.0560,-1.220,+3.87178300E-011
1310,-0.01,1310.0560,-1.170,+3.87908100E-011
1310,-0.01,1310.0559,-1.180,+3.87793500E-011
1310,-0.01,1310.0559,-1.150,+3.88101600E-011
1310,-0.01,1310.0559,-1.150,+3.90920300E-011
1310,-0.01,1310.0559,-1.170,+3.90095900E-011
1310,-0.01,1310.0559,-1.180,+3.84906600E-011
1310,-0.01,1310.0559,-1.150,+3.88364100E-011
1310,-0.01,1310.0559,-1.130,+3.85232900E-011
1310,-0.01,1310.0559,-1.130,+3.89988400E-011
1310,-0.01,1310.0558,-1.150,+3.91006000E-011
1310,-0.01,1310.0558,-1.170,+3.92693400E-011
1310,-0.01,1310.0558,-1.150,+3.88677100E-011
1310,-0.01,1310.0558,-1.150,+3.87070800E-011
1310,-0.01,1310.0558,-1.150,+3.86215000E-011
1310,-0.01,1310.0558,-1.120,+3.88695000E-011
1310,-0.01,1310.0558,-1.200,+3.90401700E-011
1310,-0.01,1310.0558,-1.200,+3.89063100E-011
1310,-0.01,1310.0558,-1.180,+3.85203300E-011
1310,-0.01,1310.0558,-1.200,+3.85727000E-011
1310,-0.01,1310.0557,-1.170,+3.88195300E-011
1310,-0.01,1310.0557,-1.150,+3.90508500E-011
1310,-0.01,1310.0557,-1.170,+3.89921200E-011
1310,-0.01,1310.0557,-1.200,+3.88777800E-011
1310,-0.01,1310.0557,-1.200,+3.86266800E-011
1310,-0.01,1310.0557,-1.200,+3.84260400E-011
1310,-0.01,1310.0557,-1.150,+3.87725800E-011
1310,-0.01,1310.0557,-1.130,+3.92660800E-011
1310,-0.01,1310.0557,-1.150,+3.85687100E-011
1310,-0.01,1310.0557,-1.200,+3.90313500E-011
1310,-0.01,1310.0556,-1.170,+3.90380300E-011
1310,-0.01,1310.0556,-1.200,+3.87834800E-011
1310,-0.01,1310.0556,-1.220,+3.88713900E-011
1310,-0.01,1310.0556,-1.150,+3.89459300E-011
1310,-0.01,1310.0556,-1.170,+3.89238300E-011
1310,-0.01,1310.0556,-1.150,+3.90528700E-011
1310,-0.01,1310.0556,-1.200,+3.88795500E-011
1310,-0.01,1310.0556,-1.180,+3.89047500E-011
1310,-0.01,1310.0556,-1.200,+3.88486300E-011
1310,-0.01,1310.0555,-1.180,+3.88758700E-011
1310,-0.01,1310.0555,-1.170,+3.87252100E-011
1310,-0.01,1310.0555,-1.130,+3.87987400E-011
1310,-0.01,1310.0555,-1.170,+3.87663100E-011
1310,-0.01,1310.0555,-1.180,+3.86793800E-011
1310,-0.01,1310.0555,-1.170,+3.91303800E-011
1310,-0.01,1310.0555,-1.200,+3.87019500E-011
1310,-0.01,1310.0555,-1.150,+3.90233800E-011
1310,-0.01,1310.0555,-1.150,+3.93592100E-011
1310,-0.01,1310.0555,-1.150,+3.86633100E-011
1310,-0.01,1310.0555,-1.180,+3.89508100E-011
1310,-0.01,1310.0554,-1.200,+3.89634000E-011
1310,-0.01,1310.0554,-1.150,+3.86879900E-011
1310,-0.01,1310.0554,-1.170,+3.89155400E-011
1310,-0.01,1310.0554,-1.150,+3.89703400E-011
1310,-0.01,1310.0554,-1.150,+3.87720600E-011
1310,-0.01,1310.0554,-1.180,+3.90952700E-011
1310,-0.01,1310.0554,-1.170,+3.89021600E-011
1310,-0.01,1310.0554,-1.200,+3.84541300E-011
1310,-0.01,1310.0554,-1.170,+3.87175800E-011
1310,-0.01,1310.0554,-1.180,+3.83528600E-011
1310,-0.01,1310.0554,-1.170,+3.86050400E-011
1310,-0.01,1310.0554,-1.180,+3.84572500E-011
1310,-0.01,1310.0553,-1.200,+3.86662600E-011
1310,-0.01,1310.0553,-1.150,+3.88638400E-011
1310,-0.01,1310.0553,-1.180,+3.86204800E-011
1310,-0.01,1310.0553,-1.150,+3.89116600E-011
1310,-0.01,1310.0553,-1.180,+3.85470400E-011
1310,-0.01,1310.0553,-1.170,+3.89985400E-011
1310,-0.01,1310.0553,-1.010,+3.91714500E-011
1310,-0.01,1310.0553,-1.170,+3.86382600E-011
1310,-0.01,1310.0553,-1.010,+3.89956600E-011
1310,-0.01,1310.0553,-1.150,+3.87446800E-011
1310,-0.01,1310.0553,-0.980,+3.87300300E-011
1310,-0.01,1310.0552,-0.980,+3.88366200E-011
1310,-0.01,1310.0552,-1.170,+3.83576100E-011
1310,-0.01,1310.0552,-1.000,+3.87149200E-011
1310,-0.01,1310.0552,-1.150,+3.87989200E-011
1310,-0.01,1310.0552,-0.960,+3.90842400E-011
1310,-0.01,1310.0552,-1.170,+3.88549000E-011
1310,-0.01,1310.0552,-0.960,+3.87734900E-011
1310,-0.01,1310.0552,-1.150,+3.86962300E-011
1310,-0.01,1310.0552,-1.000,+3.87894100E-011
1310,-0.01,1310.0552,-1.200,+3.93817100E-011
1310,-0.01,1310.0551,-0.950,+3.88012700E-011
1310,-0.01,1310.0551,-1.200,+3.87824900E-011
1310,-0.01,1310.0551,-1.000,+3.87534900E-011
1310,-0.01,1310.0551,-1.180,+3.89072100E-011
1310,-0.01,1310.0551,-0.950,+3.89018500E-011
1310,-0.01,1310.0551,-1.150,+3.85535700E-011
1310,-0.01,1310.0551,-0.980,+3.84907200E-011
1310,-0.01,1310.0551,-1.030,+3.83258600E-011
1310,-0.01,1310.0551,-0.980,+3.92202500E-011
1310,-0.01,1310.0551,-1.030,+3.86427000E-011
1310,-0.01,1310.0551,-0.950,+3.90084500E-011
1310,-0.01,1310.0551,-1.000,+3.87994200E-011
1310,-0.01,1310.0550,-0.950,+3.87587200E-011
1310,-0.01,1310.0550,-1.000,+3.88258000E-011
1310,-0.01,1310.0550,-0.980,+3.89205900E-011
1310,-0.01,1310.0550,-0.950,+3.86735300E-011
1310,-0.01,1310.0550,-0.950,+3.86708400E-011
1310,-0.01,1310.0550,-0.930,+3.87234900E-011
1310,-0.01,1310.0550,-0.980,+3.87300100E-011
1310,-0.01,1310.0550,-1.000,+3.84326800E-011
1310,-0.01,1310.0550,-0.930,+3.85069400E-011
1310,-0.01,1310.0550,-0.950,+3.85822200E-011
1310,-0.01,1310.0550,-0.970,+3.88320200E-011
1310,-0.01,1310.0550,-0.980,+3.90202500E-011
1310,-0.01,1310.0549,-1.050,+3.87547600E-011
1310,-0.01,1310.0549,-1.020,+3.89870800E-011
1310,-0.01,1310.0549,-0.980,+3.89566800E-011
1310,-0.01,1310.0549,-0.920,+3.87003700E-011
1310,-0.01,1310.0549,-1.000,+3.89922800E-011
1310,-0.01,1310.0549,-0.950,+3.91372900E-011
1310,-0.01,1310.0549,-0.950,+3.90719600E-011
1310,-0.01,1310.0549,-0.950,+3.89993900E-011
1310,-0.01,1310.0549,-0.930,+3.86795300E-011
1310,-0.01,1310.0549,-0.950,+3.86963200E-011
1310,-0.01,1310.0549,-0.950,+3.86535800E-011
1310,-0.01,1310.0549,-0.970,+3.90448800E-011
1310,-0.01,1310.0549,-0.950,+3.88687100E-011
1310,-0.01,1310.0548,-0.950,+3.87736200E-011
1310,-0.01,1310.0548,-1.000,+3.88519600E-011
1310,-0.01,1310.0548,-1.000,+3.86512400E-011
1310,-0.01,1310.0548,-1.000,+3.88218600E-011
1310,-0.01,1310.0548,-1.000,+3.86498700E-011
1310,-0.01,1310.0548,-0.970,+3.88225800E-011
1310,-0.01,1310.0548,-1.000,+3.88239100E-011
1310,-0.01,1310.0548,-0.970,+3.88673600E-011
1310,-0.01,1310.0548,-0.990,+3.90369900E-011
1310,-0.01,1310.0548,-0.970,+3.87787800E-011
1310,-0.01,1310.0548,-0.970,+3.88715700E-011
1310,-0.01,1310.0548,-0.950,+3.89346400E-011
1310,-0.01,1310.0547,-0.920,+3.86253500E-011
1310,-0.01,1310.0547,-0.950,+3.89047400E-011
1310,-0.01,1310.0548,-0.950,+3.89462900E-011
1310,-0.01,1310.0547,-0.970,+3.85990400E-011
1310,-0.01,1310.0547,-0.920,+3.87810200E-011
1310,-0.01,1310.0547,-0.940,+3.85692300E-011
1310,-0.01,1310.0547,-0.970,+3.86465800E-011
1310,-0.01,1310.0547,-0.940,+3.85824600E-011
1310,-0.01,1310.0547,-0.990,+3.89326300E-011
1310,-0.01,1310.0547,-0.970,+3.91218600E-011
1310,-0.01,1310.0547,-0.990,+3.87028200E-011
1310,-0.01,1310.0547,-0.920,+3.87925500E-011
1310,-0.01,1310.0547,-0.990,+3.88093800E-011
1310,-0.01,1310.0547,-0.970,+3.86909300E-011
1310,-0.01,1310.0546,-1.000,+3.85877700E-011
1310,-0.01,1310.0546,-1.020,+3.88990000E-011
1310,-0.01,1310.0546,-0.920,+3.86748300E-011
1310,-0.01,1310.0546,-0.970,+3.88178900E-011
1310,-0.01,1310.0546,-0.970,+3.86575900E-011
1310,-0.01,1310.0546,-0.940,+3.89761700E-011
1310,-0.01,1310.0546,-0.920,+3.91389000E-011
1310,-0.01,1310.0546,-0.970,+3.87961500E-011
1310,-0.01,1310.0546,-0.970,+3.86338600E-011
1310,-0.01,1310.0546,-0.970,+3.88498900E-011
1310,-0.01,1310.0546,-0.950,+3.85461800E-011
1310,-0.01,1310.0546,-0.940,+3.90870500E-011
1310,-0.01,1310.0546,-0.990,+3.89237700E-011
1310,-0.01,1310.0546,-0.970,+3.87666700E-011
1310,-0.01,1310.0546,-0.920,+3.86935700E-011
1310,-0.01,1310.0545,-0.940,+3.87250400E-011
1310,-0.01,1310.0545,-0.970,+3.85095500E-011
1310,-0.01,1310.0545,-0.940,+3.89324500E-011
1310,-0.01,1310.0545,-0.970,+3.87026400E-011
1310,-0.01,1310.0545,-0.950,+3.86152300E-011
1310,-0.01,1310.0545,-0.940,+3.86200600E-011
1310,-0.01,1310.0545,-0.970,+3.87057900E-011
1310,-0.01,1310.0545,-0.960,+3.88775600E-011
1310,-0.01,1310.0545,-0.920,+3.87861200E-011
1310,-0.01,1310.0545,-0.990,+3.87146900E-011
1310,-0.01,1310.0545,-0.940,+3.84251500E-011
1310,-0.01,1310.0545,-0.890,+3.88750600E-011
1310,-0.01,1310.0545,-0.990,+3.87278700E-011
1310,-0.01,1310.0545,-1.010,+3.86185900E-011
1310,-0.01,1310.0545,-0.940,+3.87520400E-011
1310,-0.01,1310.0545,-1.020,+3.87482100E-011
1310,-0.01,1310.0545,-0.940,+3.86614400E-011
1310,-0.01,1310.0545,-0.910,+3.86781600E-011
1310,-0.01,1310.0793,-0.910,+3.88842700E-011
1310,-0.01,1310.0783,-0.950,+3.85588900E-011
1310,-0.01,1310.0780,-0.950,+3.87947500E-011
1310,-0.01,1310.0778,-0.960,+3.85871100E-011
1310,-0.01,1310.0778,-0.910,+3.84184100E-011
1310,-0.01,1310.0777,-0.940,+3.83909800E-011
1310,-0.01,1310.0777,-0.910,+3.87027000E-011
1310,-0.01,1310.0777,-1.010,+3.86425500E-011
1310,-0.01,1310.0776,-1.010,+3.88825600E-011
1310,-0.01,1310.0776,-0.990,+3.86943800E-011
1310,-0.01,1310.0776,-0.940,+3.88001200E-011
1310,-0.01,1310.0776,-0.970,+3.87515500E-011
1310,-0.01,1310.0776,-0.970,+3.90369200E-011
1310,-0.01,1310.0776,-0.940,+3.83594200E-011
1310,-0.01,1310.0776,-0.970,+3.85238500E-011
1310,-0.01,1310.0776,-0.960,+3.87917600E-011
1310,-0.01,1310.0775,-0.990,+3.86479600E-011
1310,-0.01,1310.0775,-0.990,+3.84467600E-011
1310,-0.01,1310.0775,-0.940,+3.88130300E-011
1310,-0.01,1310.0775,-0.990,+3.87306600E-011
1310,-0.01,1310.0775,-1.020,+3.84587700E-011
1310,-0.01,1310.0775,-0.990,+3.86805700E-011
1310,-0.01,1310.0775,-0.960,+3.90007200E-011
1310,-0.01,1310.0775,-0.990,+3.87381000E-011
1310,-0.01,1310.0775,-1.020,+3.84877800E-011
1310,-0.01,1310.0774,-0.990,+3.90035200E-011
1310,-0.01,1310.0774,-0.990,+3.88812100E-011
1310,-0.01,1310.0774,-0.920,+3.88971300E-011
1310,-0.01,1310.0774,-0.970,+3.90503100E-011
1310,-0.01,1310.0774,-0.970,+3.92014700E-011
1310,-0.01,1310.0774,-0.950,+3.86551300E-011
1310,-0.01,1310.0774,-0.920,+3.91249000E-011
1310,-0.01,1310.0774,-0.970,+3.87170200E-011
1310,-0.01,1310.0774,-0.940,+3.87741200E-011
1310,-0.01,1310.0773,-0.950,+3.90308500E-011
1310,-0.01,1310.0773,-0.970,+3.89097400E-011
1310,-0.01,1310.0773,-1.020,+3.88193700E-011
1310,-0.01,1310.0773,-0.940,+3.88497600E-011
1310,-0.01,1310.0773,-0.950,+3.85146300E-011
1310,-0.01,1310.0773,-0.970,+3.87017400E-011
1310,-0.01,1310.0773,-0.970,+3.84301300E-011
1310,-0.01,1310.0773,-0.970,+3.86387500E-011
1310,-0.01,1310.0773,-0.940,+3.83865300E-011
1310,-0.01,1310.0773,-0.970,+3.87436800E-011
1310,-0.01,1310.0773,-0.950,+3.85641800E-011
1310,-0.01,1310.0773,-0.940,+3.83775200E-011
1310,-0.01,1310.0772,-0.970,+3.84940200E-011
1310,-0.01,1310.0772,-0.970,+3.85889600E-011
1310,-0.01,1310.0772,-0.970,+3.85282600E-011
1310,-0.01,1310.0772,-1.000,+3.86877400E-011
1310,-0.01,1310.0772,-1.020,+3.86239300E-011
1310,-0.01,1310.0772,-1.000,+3.86332200E-011
1310,-0.01,1310.0772,-0.990,+3.85492500E-011
1310,-0.01,1310.0772,-0.950,+3.85011600E-011
1310,-0.01,1310.0772,-0.970,+3.82891900E-011
1310,-0.01,1310.0772,-0.950,+3.87110900E-011
1310,-0.01,1310.0772,-0.950,+3.87224100E-011
1310,-0.01,1310.0772,-0.950,+3.85309200E-011
1310,-0.01,1310.0772,-0.980,+3.85268900E-011
1310,-0.01,1310.0771,-1.000,+3.86661200E-011
1310,-0.01,1310.0771,-0.950,+3.86283100E-011
1310,-0.01,1310.0771,-1.000,+3.87040800E-011
1310,-0.01,1310.0771,-0.950,+3.86232200E-011
1310,-0.01,1310.0771,-1.000,+3.84020700E-011
1310,-0.01,1310.0771,-0.980,+3.85249400E-011
1310,-0.01,1310.0771,-0.970,+3.86714000E-011
1310,-0.01,1310.0771,-0.950,+3.83703800E-011
1310,-0.01,1310.0771,-0.980,+3.82915400E-011
1310,-0.01,1310.0771,-0.950,+3.83868500E-011
1310,-0.01,1310.0771,-0.900,+3.85650000E-011
1310,-0.01,1310.0771,-0.880,+3.88149300E-011
1310,-0.01,1310.0771,-0.950,+3.86204600E-011
1310,-0.01,1310.0771,-0.950,+3.83092100E-011
1310,-0.01,1310.0771,-0.980,+3.84720700E-011
1310,-0.01,1310.0771,-0.970,+3.85807600E-011
1310,-0.01,1310.0770,-0.980,+3.86790800E-011
1310,-0.01,1310.0770,-0.950,+3.83586400E-011
1310,-0.01,1310.0770,-1.000,+3.84878100E-011
1310,-0.01,1310.0770,-0.970,+3.85871500E-011
1310,-0.01,1310.0770,-0.980,+3.88534900E-011
1310,-0.01,1310.0770,-0.970,+3.88024100E-011
1310,-0.01,1310.0770,-0.910,+3.85188000E-011
1310,-0.01,1310.0770,-1.000,+3.83324900E-011
1310,-0.01,1310.0770,-1.000,+3.87094600E-011
1310,-0.01,1310.0770,-1.050,+3.85283000E-011
1310,-0.01,1310.0770,-0.980,+3.88416600E-011
1310,-0.01,1310.0770,-0.930,+3.87353100E-011
1310,-0.01,1310.0770,-0.960,+3.86524000E-011
1310,-0.01,1310.0770,-0.980,+3.85419300E-011
1310,-0.01,1310.0770,-1.000,+3.88552900E-011
1310,-0.01,1310.0770,-0.980,+3.86321600E-011
1310,-0.01,1310.0770,-0.980,+3.85859900E-011
1310,-0.01,1310.0770,-1.010,+3.88613600E-011
1310,-0.01,1310.0769,-0.930,+3.86780000E-011
1310,-0.01,1310.0769,-1.250,+3.85847300E-011
1310,-0.01,1310.0769,-0.950,+3.84136000E-011
1310,-0.01,1310.0769,-1.130,+3.85067000E-011
1310,-0.01,1310.0769,-0.980,+3.84759500E-011
1310,-0.01,1310.0769,-1.220,+3.84061800E-011
1310,-0.01,1310.0769,-0.980,+3.84143500E-011
1310,-0.01,1310.0769,-1.100,+3.84623800E-011
1310,-0.01,1310.0769,-1.180,+3.85380500E-011
1310,-0.01,1310.0769,-0.930,+3.83280700E-011
1310,-0.01,1310.0769,-1.180,+3.84416600E-011
1310,-0.01,1310.0769,-0.980,+3.88491300E-011
1310,-0.01,1310.0769,-1.150,+3.85674500E-011
1310,-0.01,1310.0769,-1.000,+3.85662800E-011
1310,-0.01,1310.0769,-1.150,+3.86502000E-011
1310,-0.01,1310.0769,-1.000,+3.87679000E-011
1310,-0.01,1310.0769,-1.150,+3.88107900E-011
1310,-0.01,1310.0769,-0.950,+3.86642700E-011
1310,-0.01,1310.0768,-1.130,+3.87079000E-011
1310,-0.01,1310.0769,-0.950,+3.85364300E-011
1310,-0.01,1310.0768,-1.220,+3.91974900E-011
1310,-0.01,1310.0768,-1.200,+3.87833600E-011
1310,-0.01,1310.0768,-0.980,+3.85975600E-011
1310,-0.01,1310.0768,-1.180,+3.89054000E-011
1310,-0.01,1310.0768,-1.030,+3.86100100E-011
1310,-0.01,1310.0768,-1.220,+3.87744500E-011
1310,-0.01,1310.0768,-0.960,+3.88109200E-011
1310,-0.01,1310.0768,-1.150,+3.84889900E-011
1310,-0.01,1310.0768,-1.030,+3.85653100E-011
1310,-0.01,1310.0768,-1.170,+3.86089300E-011
1310,-0.01,1310.0768,-1.000,+3.86965400E-011
1310,-0.01,1310.0768,-1.150,+3.85159000E-011
1310,-0.01,1310.0768,-1.000,+3.84683700E-011
1310,-0.01,1310.0768,-1.170,+3.85856300E-011
1310,-0.01,1310.0768,-0.960,+3.87387700E-011
1310,-0.01,1310.0768,-1.150,+3.84045700E-011
1310,-0.01,1310.0768,-0.980,+3.87225700E-011
1310,-0.01,1310.0768,-1.170,+3.84037200E-011
1310,-0.01,1310.0768,-1.000,+3.81711700E-011
1310,-0.01,1310.0768,-1.200,+3.88486600E-011
1310,-0.01,1310.0767,-1.150,+3.86642100E-011
1310,-0.01,1310.0767,-0.960,+3.89547100E-011
1310,-0.01,1310.0767,-1.150,+3.85521800E-011
1310,-0.01,1310.0767,-1.150,+3.84567800E-011
1310,-0.01,1310.0767,-1.200,+3.84821000E-011
1310,-0.01,1310.0767,-0.960,+3.86661900E-011
1310,-0.01,1310.0767,-1.180,+3.90048500E-011
1310,-0.01,1310.0767,-1.170,+3.87251500E-011
1310,-0.01,1310.0767,-1.150,+3.84546400E-011
1310,-0.01,1310.0767,-1.170,+3.84984800E-011
1310,-0.01,1310.0767,-1.130,+3.85914300E-011
1310,-0.01,1310.0767,-1.150,+3.85809400E-011
1310,-0.01,1310.0767,-1.180,+3.87640200E-011
1310,-0.01,1310.0767,-1.170,+3.85693100E-011
1310,-0.01,1310.0767,-1.150,+3.83633300E-011
1310,-0.01,1310.0767,-1.180,+3.85053900E-011
1310,-0.01,1310.0767,-1.200,+3.87139800E-011
1310,-0.01,1310.0767,-1.150,+3.85448900E-011
1310,-0.01,1310.0767,-1.180,+3.86290900E-011
1310,-0.01,1310.0767,-1.180,+3.82700200E-011
1310,-0.01,1310.0767,-1.100,+3.86152300E-011
1310,-0.01,1310.0767,-1.200,+3.84916500E-011
1310,-0.01,1310.0767,-1.170,+3.84519600E-011
1310,-0.01,1310.0767,-1.170,+3.88892100E-011
1310,-0.01,1310.0767,-1.170,+3.89099800E-011
1310,-0.01,1310.0767,-1.150,+3.86584000E-011
1310,-0.01,1310.0767,-1.150,+3.84027800E-011
1310,-0.01,1310.0767,-1.170,+3.88533800E-011
1310,-0.01,1310.0767,-1.170,+3.85598800E-011
1310,-0.01,1310.0767,-1.200,+3.86481100E-011
1310,-0.01,1310.0766,-1.200,+3.87148600E-011
1310,-0.01,1310.0767,-1.150,+3.86628800E-011
1310,-0.01,1310.0766,-1.170,+3.87603600E-011
1310,-0.01,1310.0766,-1.150,+3.86112100E-011
1310,-0.01,1310.0766,-1.150,+3.87076800E-011
1310,-0.01,1310.0766,-1.200,+3.85554200E-011
1310,-0.01,1310.0766,-1.170,+3.87510700E-011
1310,-0.01,1310.0766,-1.150,+3.88403800E-011
1310,-0.01,1310.0766,-1.200,+3.87957100E-011
1310,-0.01,1310.0766,-1.170,+3.89096700E-011
1310,-0.01,1310.0766,-1.150,+3.85713100E-011
1310,-0.01,1310.0766,-1.150,+3.90700600E-011
1310,-0.01,1310.0766,-1.130,+3.86621600E-011
1310,-0.01,1310.0766,-1.170,+3.85315100E-011
1310,-0.01,1310.0766,-1.150,+3.87161200E-011
1310,-0.01,1310.0766,-1.170,+3.86438300E-011
1310,-0.01,1310.0766,-1.150,+3.86022700E-011
1310,-0.01,1310.0766,-1.100,+3.86793500E-011
1310,-0.01,1310.0766,-1.170,+3.90051800E-011
1310,-0.01,1310.0766,-1.200,+3.89748200E-011
1310,-0.01,1310.0766,-1.170,+3.85801900E-011
1310,-0.01,1310.0766,-1.200,+3.85887300E-011
1310,-0.01,1310.0766,-1.150,+3.88511500E-011
1310,-0.01,1310.0766,-1.170,+3.87655600E-011
1310,-0.01,1310.0766,-1.150,+3.87157500E-011
1310,-0.01,1310.0766,-1.200,+3.88266900E-011
1310,-0.01,1310.0766,-1.170,+3.87645800E-011
1310,-0.01,1310.0766,-1.150,+3.86370400E-011
1310,-0.01,1310.0766,-1.150,+3.86963700E-011
1310,-0.01,1310.0766,-1.150,+3.87076200E-011
1310,-0.01,1310.0766,-1.170,+3.83085300E-011
1310,-0.01,1310.0766,-1.200,+3.87740600E-011
1310,-0.01,1310.0766,-1.200,+3.85940000E-011
1310,-0.01,1310.0766,-1.150,+3.86706700E-011
1310,-0.01,1310.0766,-1.200,+3.85939300E-011
1310,-0.01,1310.0766,-1.130,+3.87116000E-011
