T100 WAVELENGTH,T100 POWER,BRISTOL WAVELENGTH,BRISTOL POWER,POWER METER POWER
1470,-0.05,1470.0703,-0.310,+3.61951500E-011
1470,-0.04,1470.0702,-0.350,+3.62351000E-011
1470,-0.04,1470.0702,-0.320,+3.63405600E-011
1470,-0.05,1470.0702,-0.310,+3.59343000E-011
1470,-0.05,1470.0702,-0.290,+3.61267300E-011
1470,-0.04,1470.0702,-0.300,+3.63918300E-011
1470,-0.05,1470.0702,-0.270,+3.62281700E-011
1470,-0.05,1470.0702,-0.290,+3.65852800E-011
1470,-0.05,1470.0702,-0.310,+3.61597000E-011
1470,-0.05,1470.0701,-0.260,+3.62906500E-011
1470,-0.05,1470.0701,-0.290,+3.60165500E-011
1470,-0.05,1470.0701,-0.310,+3.61373100E-011
1470,-0.05,1470.0701,-0.340,+3.61383500E-011
1470,-0.04,1470.0701,-0.290,+3.61527000E-011
1470,-0.04,1470.0701,-0.290,+3.62203200E-011
1470,-0.04,1470.0701,-0.320,+3.64198500E-011
1470,-0.04,1470.0701,-0.300,+3.63585100E-011
1470,-0.05,1470.0700,-0.290,+3.61948200E-011
1470,-0.04,1470.0700,-0.300,+3.60260900E-011
1470,-0.05,1470.0700,-0.260,+3.58164600E-011
1470,-0.05,1470.0700,-0.340,+3.63146800E-011
1470,-0.05,1470.0700,-0.310,+3.59574500E-011
1470,-0.04,1470.0700,-0.310,+3.62334100E-011
1470,-0.04,1470.0700,-0.290,+3.60634300E-011
1470,-0.04,1470.0699,-0.290,+3.60918500E-011
1470,-0.05,1470.0699,-0.290,+3.63330600E-011
1470,-0.05,1470.0699,-0.300,+3.63533300E-011
1470,-0.05,1470.0699,-0.290,+3.63500200E-011
1470,-0.04,1470.0699,-0.340,+3.65666800E-011
1470,-0.05,1470.0699,-0.320,+3.61163600E-011
1470,-0.04,1470.0699,-0.340,+3.61396500E-011
1470,-0.05,1470.0699,-0.290,+3.61118400E-011
1470,-0.05,1470.0699,-0.280,+3.64134500E-011
1470,-0.05,1470.0698,-0.340,+3.62433600E-011
1470,-0.05,1470.0698,-0.310,+3.63158200E-011
1470,-0.05,1470.0698,-0.290,+3.61027900E-011
1470,-0.05,1470.0698,-0.310,+3.66336100E-011
1470,-0.05,1470.0698,-0.270,+3.65045100E-011
1470,-0.05,1470.0698,-0.310,+3.65309300E-011
1470,-0.05,1470.0698,-0.310,+3.68816900E-011
1470,-0.05,1470.0697,-0.310,+3.61427000E-011
1470,-0.05,1470.0698,-0.300,+3.63989400E-011
1470,-0.04,1470.0697,-0.320,+3.64914700E-011
1470,-0.05,1470.0697,-0.320,+3.65614400E-011
1470,-0.05,1470.0697,-0.270,+3.61362300E-011
1470,-0.05,1470.0697,-0.320,+3.61397600E-011
1470,-0.05,1470.0697,-0.320,+3.60603700E-011
1470,-0.05,1470.0697,-0.340,+3.65151000E-011
1470,-0.04,1470.0697,-0.340,+3.62996500E-011
1470,-0.05,1470.0697,-0.340,+3.65967600E-011
1470,-0.05,1470.0696,-0.310,+3.61173800E-011
1470,-0.04,1470.0696,-0.310,+3.63254900E-011
1470,-0.05,1470.0696,-0.270,+3.57376100E-011
1470,-0.05,1470.0696,-0.290,+3.60900200E-011
1470,-0.05,1470.0696,-0.260,+3.63748300E-011
1470,-0.05,1470.0696,-0.240,+3.63896300E-011
1470,-0.04,1470.0696,-0.240,+3.67829300E-011
1470,-0.04,1470.0696,-0.270,+3.66370400E-011
1470,-0.05,1470.0696,-0.370,+3.63172300E-011
1470,-0.05,1470.0695,-0.310,+3.65724600E-011
1470,-0.04,1470.0695,-0.290,+3.65472900E-011
1470,-0.05,1470.0695,-0.300,+3.64116200E-011
1470,-0.05,1470.0695,-0.270,+3.61287200E-011
1470,-0.05,1470.0695,-0.260,+3.60360600E-011
1470,-0.04,1470.0695,-0.310,+3.63577300E-011
1470,-0.05,1470.0695,-0.310,+3.62405700E-011
1470,-0.05,1470.0695,-0.290,+3.61437800E-011
1470,-0.05,1470.0695,-0.320,+3.62393500E-011
1470,-0.04,1470.0694,-0.320,+3.62306100E-011
1470,-0.05,1470.0694,-0.290,+3.63088400E-011
1470,-0.05,1470.0694,-0.270,+3.65046800E-011
1470,-0.05,1470.0694,-0.270,+3.63127500E-011
1470,-0.05,1470.0694,-0.320,+3.65198800E-011
1470,-0.05,1470.0694,-0.310,+3.64599600E-011
1470,-0.04,1470.0694,-0.320,+3.60531700E-011
1470,-0.05,1470.0694,-0.240,+3.60976400E-011
1470,-0.04,1470.0693,-0.260,+3.64745900E-011
1470,-0.05,1470.0693,-0.240,+3.67502700E-011
1470,-0.04,1470.0693,-0.340,+3.62391500E-011
1470,-0.04,1470.0693,-0.270,+3.62129800E-011
1470,-0.05,1470.0693,-0.320,+3.63290300E-011
1470,-0.05,1470.0693,-0.340,+3.64316100E-011
1470,-0.05,1470.0693,-0.260,+3.60758600E-011
1470,-0.04,1470.0692,-0.310,+3.64128100E-011
1470,-0.05,1470.0693,-0.320,+3.63220900E-011
1470,-0.05,1470.0692,-0.320,+3.62211200E-011
1470,-0.05,1470.0693,-0.220,+3.62296500E-011
1470,-0.04,1470.0692,-0.340,+3.62708600E-011
1470,-0.05,1470.0692,-0.310,+3.61617300E-011
1470,-0.05,1470.0692,-0.360,+3.59758600E-011
1470,-0.05,1470.0692,-0.270,+3.64988600E-011
1470,-0.05,1470.0692,-0.320,+3.62874100E-011
1470,-0.05,1470.0692,-0.320,+3.65342500E-011
1470,-0.05,1470.0692,-0.340,+3.61489800E-011
1470,-0.05,1470.0692,-0.290,+3.61104900E-011
1470,-0.05,1470.0692,-0.320,+3.58879000E-011
1470,-0.05,1470.0692,-0.320,+3.62481200E-011
1470,-0.05,1470.0691,-0.290,+3.62320900E-011
1470,-0.05,1470.0691,-0.320,+3.61332000E-011
1470,-0.04,1470.0691,-0.290,+3.61723600E-011
1470,-0.05,1470.0691,-0.320,+3.64088500E-011
1470,-0.04,1470.0691,-0.290,+3.63988200E-011
1470,-0.05,1470.0691,-0.270,+3.59421000E-011
1470,-0.05,1470.0691,-0.270,+3.64422000E-011
1470,-0.05,1470.0691,-0.290,+3.63197700E-011
1470,-0.05,1470.0691,-0.320,+3.63015800E-011
1470,-0.05,1470.0691,-0.290,+3.63559900E-011
1470,-0.05,1470.0691,-0.360,+3.67417300E-011
1470,-0.05,1470.0690,-0.300,+3.63707600E-011
1470,-0.05,1470.0690,-0.320,+3.60887000E-011
1470,-0.05,1470.0690,-0.320,+3.63905900E-011
1470,-0.05,1470.0690,-0.340,+3.63713800E-011
1470,-0.05,1470.0690,-0.290,+3.62898100E-011
1470,-0.05,1470.0690,-0.240,+3.60476000E-011
1470,-0.05,1470.0690,-0.290,+3.62789900E-011
1470,-0.05,1470.0690,-0.350,+3.62925200E-011
1470,-0.05,1470.0690,-0.270,+3.62671600E-011
1470,-0.05,1470.0690,-0.340,+3.63839600E-011
1470,-0.05,1470.0689,-0.290,+3.61519700E-011
1470,-0.05,1470.0690,-0.320,+3.64161500E-011
1470,-0.05,1470.0690,-0.370,+3.65973700E-011
1470,-0.05,1470.0689,-0.320,+3.60175800E-011
1470,-0.05,1470.0689,-0.290,+3.66059400E-011
1470,-0.05,1470.0689,-0.310,+3.63279200E-011
1470,-0.04,1470.0689,-0.350,+3.60754200E-011
1470,-0.05,1470.0689,-0.290,+3.64868200E-011
1470,-0.04,1470.0689,-0.290,+3.62230500E-011
1470,-0.05,1470.0689,-0.320,+3.65260300E-011
1470,-0.04,1470.0689,-0.290,+3.59258000E-011
1470,-0.04,1470.0689,-0.350,+3.60109000E-011
1470,-0.05,1470.0688,-0.320,+3.62954300E-011
1470,-0.04,1470.0688,-0.320,+3.64817400E-011
1470,-0.05,1470.0688,-0.290,+3.62753100E-011
1470,-0.05,1470.0688,-0.360,+3.65577200E-011
1470,-0.05,1470.0688,-0.320,+3.57786700E-011
1470,-0.04,1470.0689,-0.340,+3.63504500E-011
1470,-0.04,1470.0688,-0.300,+3.61369800E-011
1470,-0.05,1470.0688,-0.290,+3.63354700E-011
1470,-0.05,1470.0688,-0.320,+3.61403500E-011
1470,-0.05,1470.0687,-0.270,+3.57888200E-011
1470,-0.04,1470.0688,-0.320,+3.59004800E-011
1470,-0.05,1470.0687,-0.320,+3.59937800E-011
1470,-0.04,1470.0687,-0.340,+3.61883000E-011
1470,-0.05,1470.0688,-0.320,+3.61199800E-011
1470,-0.04,1470.0687,-0.340,+3.62695700E-011
1470,-0.05,1470.0688,-0.320,+3.63904700E-011
1470,-0.04,1470.0687,-0.320,+3.62619000E-011
1470,-0.04,1470.0687,-0.320,+3.62846200E-011
1470,-0.04,1470.0687,-0.240,+3.60731700E-011
1470,-0.04,1470.0686,-0.290,+3.59210400E-011
1470,-0.05,1470.0687,-0.270,+3.61268400E-011
